method,update,episode_start,episode_end,reward,cost,dual,entropy_threshold,low_entropy_rate,quality_reward,improvement_reward,relative_loss_improvement,relative_quality_improvement,radar_loss,beam_objective,beampattern_loss,cross_corr,sidelobe_ratio,sidelobe_leakage,target_mean,target_min,target_min_ratio,target_band_error_mean,feasible_rate,accepted_rate,mean_step_scale,rollout_time_sec,reset_time_sec,policy_time_sec,env_step_time_sec,transition_time_sec,segment_time_sec,ppo_update_time_sec,update_time_sec,transitions_per_sec
vanilla,11,641,704,0.02455788369623107,0.011358746368787863,0.00479780801737307,0.3074054711184112,0.0,0.0030697354620288836,0.0030697354620288836,0.004552401356115107,0.0030697354620288836,0.6812146163351562,0.6812146163351562,0.5011510473664929,0.18006356896866338,0.8512413483559895,0.9467640564254101,2.1913608602436003,1.975472050017557,0.903779517420936,0.01992712914151505,0.953125,0.138671875,0.0742645263671875,4.322956023039296,2.554210733040236,0.025266023934818804,1.7306552908848971,0.01211374078411609,0.003577323048375547,1.0508921740110964,5.3819647040218115,118.43747594731103
vanilla,12,705,768,0.032223721895731874,4.4773000619740523e-07,0.0047978304038733795,0.30984761501321856,0.0,0.004027965236966484,0.004027965236966484,0.004737468976231566,0.004027965236966484,0.641310797979528,0.641310797979528,0.5053734970971435,0.1359373008823845,0.848941835251086,0.9420619421272709,2.1698082596705577,1.9774421112305494,0.9127127415507977,0.018416799791301723,0.984375,0.17578125,0.09294891357421875,4.306935408967547,2.5713343070819974,0.021396712982095778,1.7018941559363157,0.011638987925834954,0.007248569978401065,1.132939753937535,5.453713584924117,118.87803075336483
vanilla,13,769,832,0.02373159516697597,0.00019055515301347078,0.004807358161524053,0.31181047268684436,0.0,0.0029664493958719957,0.0029664493958719957,0.0035781373147625315,0.0029664493958719957,0.6701361432247308,0.6701361432247308,0.5078143818793627,0.16232176134536816,0.8446621506688876,0.9384444703787074,2.1774746580652566,1.975737416511215,0.9090529830725291,0.018850130967522857,0.984375,0.14453125,0.068817138671875,4.285029480000958,2.511611400055699,0.022593241068534553,1.7386733398307115,0.01150260609574616,0.006316408980637789,1.0495731859700754,5.346467915107496,119.48575905710818
vanilla,14,833,896,0.028723935670027095,0.0001713958137545198,0.004815927952211779,0.31339336004237917,0.0,0.003590491958753387,0.003590491958753387,0.004094482858608011,0.003590491958753387,0.6787463455082846,0.6787463455082846,0.5129911499013642,0.16575519560692042,0.8434765296711372,0.9367129581819911,2.152154682367697,1.949234742848431,0.9072654455264026,0.019198536579467705,0.984375,0.173828125,0.08171844482421875,4.291031255968846,2.5117095690220594,0.024180805310606956,1.7422646660124883,0.012182359816506505,0.007290779030881822,1.0550823140656576,5.359064468997531,119.31863681668722
vanilla,15,897,960,0.02566745347659845,1.138011828604646e-06,0.00481598485280321,0.31466755999231805,0.0,0.003208431684574806,0.003208431684574806,0.0038786539785002896,0.003208431684574806,0.6861976252163794,0.6861976252163794,0.5133802942887871,0.17281733092759236,0.8447617858441919,0.9383830358179235,2.1669148357195187,1.958620776529533,0.9042602316194019,0.01908356694115952,0.984375,0.15625,0.08687591552734375,4.272670562961139,2.5336703589418903,0.022025238373316824,1.7043813822092488,0.01191255310550332,0.005509503069333732,1.0982260970631614,5.383717305958271,119.8313776958181
vanilla,16,961,1024,0.019346704434136587,5.4983818827604156e-05,0.00481873404374459,0.31569444762154,0.0,0.0024183380542670734,0.0024183380542670734,0.0033393469676268094,0.0024183380542670734,0.6778274889434676,0.6778274889434676,0.5174739195593351,0.16035356938413248,0.8504327401808409,0.9439042795907076,2.163219997368005,1.9956196425230153,0.924216593732389,0.0178975380565497,0.984375,0.115234375,0.0584716796875,4.23177496495191,2.509018339915201,0.028742807917296886,1.6809039850486442,0.012373993056826293,0.007279930054210126,1.105774834053591,5.350647481973283,120.98942033554432
vanilla,17,1025,1088,0.01781325690116687,0.0003776769082833952,0.00483761788915876,0.3165231102822906,0.0,0.0022266571126458587,0.0022266571126458587,0.003144189610551406,0.0022266571126458587,0.6514675067000839,0.6514675067000839,0.5015063831540021,0.14996112354608176,0.8439758699735076,0.9347608920581174,2.1670406000327542,2.003336901397445,0.9252210222186731,0.016568853910484842,0.953125,0.1328125,0.06412506103515625,4.3306332960492,2.5958630389068276,0.01817353325895965,1.7072831869591027,0.008771150140091777,0.003876178991049528,1.177223107079044,5.516897795023397,118.22751200548272
vanilla,18,1089,1152,0.02323229573881886,0.008018184905099677,0.005238527134413744,0.3171911584630558,0.0,0.0029040369673523575,0.0029040369673523575,0.003746624350162085,0.0029040369673523575,0.6782502505367185,0.6782502505367185,0.5141154118425668,0.16413483869415177,0.8443428169978754,0.9389642508605146,2.190460608541059,1.9822315692088681,0.9062476673341877,0.01895872786219264,0.9375,0.154296875,0.0688934326171875,4.373290326097049,2.519465252989903,0.022700652945786715,1.8186135439900681,0.011802952038124204,0.006084460997954011,1.141054759034887,5.527294970001094,117.07432203727836
vanilla,19,1153,1216,0.02367984741763787,0.012551945443634291,0.005866124406595458,0.3177294816410501,0.0,0.0029599809272047336,0.0029599809272047336,0.003914778599228558,0.0029599809272047336,0.6878431335145058,0.6878431335145058,0.503759921264376,0.18408321225012975,0.8468994276376568,0.9411303747918491,2.192687463617508,2.0053602292773025,0.9156684594987787,0.018990770765260463,0.921875,0.1328125,0.0788116455078125,4.30416491208598,2.551788409007713,0.02412764902692288,1.7151702471310273,0.01239041902590543,0.006372649106197059,1.0409142299322411,5.357279503950849,118.95454994354832
vanilla,20,1217,1280,0.03222291595173864,0.0007678237912739792,0.005904515596159157,0.31816905385938954,0.0,0.00402786449396733,0.00402786449396733,0.005338966476365849,0.00402786449396733,0.6568666187141394,0.6568666187141394,0.500902227410091,0.15596439130404832,0.8428858077499423,0.937172891340019,2.182129132277594,1.99197080040372,0.9146102777414726,0.01892954009307387,0.953125,0.181640625,0.0965423583984375,4.2988005300285295,2.5125537971034646,0.02498584787826985,1.7480113323545083,0.012502948055043817,0.007486157002858818,1.0983438030816615,5.4114688619738445,119.10299080487972
vanilla,21,1281,1344,0.028838407967759543,4.564454734282778e-05,0.0059067978235262985,0.3185292184089634,0.0,0.003604800995969943,0.003604800995969943,0.004075197982495199,0.003604800995969943,0.6684080629144049,0.6684080629144049,0.5122127719273638,0.1561952909870411,0.8576845586749582,0.949921344465425,2.188172794935429,2.000286957658229,0.9156875511042823,0.018493853070720996,0.984375,0.158203125,0.082275390625,4.322222499991767,2.5593415258917958,0.024123493116348982,1.7255797000834718,0.012470385059714317,0.007163597969338298,1.0834448060486466,5.418669754057191,118.45757593482872
vanilla,22,1345,1408,0.030577330500534603,0.01753422880952961,0.006783509264002779,0.3188252464719624,0.0,0.0038221663125668254,0.0038221663125668254,0.005028727400498558,0.0038221663125668254,0.6493454930333888,0.6493454930333888,0.4946395242148003,0.1547059688185886,0.8405519058873894,0.9331861335828997,2.1913709601095746,1.992796250452697,0.9116197015461456,0.020483099648208335,0.953125,0.173828125,0.08826446533203125,4.333088919054717,2.5449381810612977,0.0270420229062438,1.7459920350229368,0.01433011214248836,0.007123923045583069,1.0532388899009675,5.402442737948149,118.16051079600166
vanilla,23,1409,1472,0.02470055239108336,0.007352165863523751,0.007151117557178966,0.31906517154280434,0.0,0.0030875690488854205,0.0030875690488854205,0.004180638704302256,0.0030875690488854205,0.6648332695752881,0.6648332695752881,0.5077812907324379,0.15705197884285013,0.845874764008305,0.9401536992240975,2.1921735617346796,2.0132881897092156,0.9190184191290007,0.018342347276084275,0.96875,0.18359375,0.0799713134765625,4.241119429003447,2.521457682014443,0.02423790004104376,1.6820724449353293,0.012631127960048616,0.0053666699677705765,1.0451924180379137,5.297783626941964,120.72284418557548
vanilla,24,1473,1536,0.02448799711243855,0.007165330491634198,0.007509384081760676,0.3192524068061836,0.0,0.0030609996390548186,0.0030609996390548186,0.0038507722226655944,0.0030609996390548186,0.6786001177953267,0.6786001177953267,0.5058685947168666,0.17273152307846001,0.8509231395900445,0.9430790298163776,2.1925878678043285,2.019605750679742,0.9223889774087322,0.017693568733791798,0.9375,0.162109375,0.08139801025390625,4.286929453024641,2.500471111969091,0.024712756858207285,1.7478937169071287,0.013150956714525819,0.005079351947642863,1.1393930710619316,5.43754488392733,119.4328028045245
vanilla,25,1537,1600,0.02321967483660998,0.013089317476085808,0.008163849955564966,0.3193928744399013,0.0,0.0029024593545762473,0.0029024593545762473,0.00357798619494151,0.0029024593545762473,0.6790870076881361,0.6790870076881361,0.4993893004126423,0.17969770727549386,0.8463392119320954,0.9394831551189649,2.2180502494866365,1.9832704703148853,0.8964091293961537,0.020226472099069505,0.953125,0.15234375,0.07677459716796875,4.289679259061813,2.5027721320511773,0.023687389912083745,1.750644480693154,0.011895456700585783,0.004381519043818116,1.0406206750776619,5.339318332029507,119.35624299145816
vanilla,26,1601,1664,0.01918116976273994,0.013271315959615743,0.008827415753545753,0.319502451102214,0.0,0.0023976462203424923,0.0023976462203424923,0.003272794178988457,0.0023976462203424923,0.6514107496630999,0.6514107496630999,0.5036989499307336,0.14771179973236626,0.8429817976471674,0.936302907570342,2.1650226015989844,1.9994281223520147,0.9256719001110023,0.01689968499799805,0.96875,0.140625,0.057281494140625,4.371599694015458,2.5373065730091184,0.025648236158303916,1.7911337070399895,0.016727486858144403,0.006290412973612547,1.0520522269653156,5.4393143659690395,117.11959827907096
vanilla,27,1665,1728,0.027069344922584795,0.009376023278390537,0.00929621691746528,0.3195941814424808,0.0,0.0033836681153231,0.0033836681153231,0.004393810854857856,0.0033836681153231,0.6546739140304041,0.6546739140304041,0.5063632145485504,0.1483106994818538,0.8525008826530346,0.9473464727717139,2.2157002415363545,1.9850094458133207,0.8982689685536287,0.021100750480631463,0.9375,0.15625,0.087158203125,4.223278589081019,2.518400150933303,0.022695420077070594,1.6697384499711916,0.011746035772375762,0.003139059990644455,1.0441614740993828,5.2756027180003,121.2328263931579
vanilla,28,1729,1792,0.03155981691131413,0.0003338623788423921,0.0093129100364074,0.31966441858945016,0.0,0.003944977113914267,0.003944977113914267,0.0050814754124239685,0.003944977113914267,0.6787402911149092,0.6787402911149092,0.5212754527920913,0.15746483832281793,0.8428610813680555,0.9384391295680627,2.1987156600605027,2.0091324102241184,0.914402839844559,0.019106071635355708,0.953125,0.17578125,0.08890533447265625,4.289264049031772,2.5314134870423004,0.024356914102099836,1.7204661449650303,0.012328641139902174,0.005076881032437086,1.0694313859567046,5.369192659039982,119.36779693373629
vanilla,29,1793,1856,0.024240600589258067,0.009881909101530533,0.009807005491483927,0.319718751821023,0.0,0.003030075073657259,0.003030075073657259,0.004124476907184494,0.003030075073657259,0.684810501004438,0.684810501004438,0.5113555640079575,0.17345493699648049,0.8310680831154206,0.9247779753922192,2.2141289942793962,1.9993221320042611,0.9063456388744644,0.01999935739819819,0.921875,0.15625,0.07295989990234375,4.378607629914768,2.5545482869492844,0.028278658981435,1.7792305819457397,0.01572954503353685,0.005702671012841165,1.05390190705657,5.447901212028228,116.93214904710847
vanilla,30,1857,1920,0.03313647897513585,0.0,0.009807005491483927,0.3197710367147937,0.0,0.004142059871891981,0.004142059871891981,0.005139907605038191,0.004142059871891981,0.673696521710714,0.673696521710714,0.5156871460247198,0.15800937568599427,0.8647779912854061,0.9581918889382137,2.1329995334540155,1.9638070367818323,0.9215632663072242,0.017561038021759328,1.0,0.2109375,0.10239410400390625,4.302318484988064,2.5896316609578207,0.023414614028297365,1.6766794389113784,0.011891934089362621,0.007102061994373798,1.0366260029841214,5.35161985096056,119.00560169743466
vanilla,31,1921,1984,0.027664986179960684,0.009088710433678078,0.010261441013167831,0.31981782373625556,0.0,0.0034581232724950855,0.0034581232724950855,0.004809446933855535,0.0034581232724950855,0.6620195287839516,0.6620195287839516,0.5150480722265669,0.1469714565573848,0.8589283757228208,0.95214868301681,2.1632600353742997,1.9505341902624025,0.9038515286514437,0.019051299436423738,0.96875,0.189453125,0.092926025390625,4.314780586981215,2.510532241896726,0.02383572096005082,1.7675018049776554,0.012219400960020721,0.006966119050048292,1.0606892050709575,5.388199673965573,118.6618855069557
vanilla,32,1985,2048,0.03091708601724639,0.011609620459364011,0.010841922036136032,0.31986623968155,0.0,0.0038646357521557985,0.0038646357521557985,0.004979283453666539,0.0038646357521557985,0.6579255064334573,0.6579255064334573,0.4974490509063863,0.1604764555270709,0.8585514612067229,0.9528238086486599,2.180749166970034,2.0018321708298505,0.9209825322167812,0.01849948961651611,0.953125,0.205078125,0.0992279052734375,4.348832140094601,2.540912786964327,0.02314973110333085,1.7727093839785084,0.011331682093441486,0.004057566053234041,1.0408359749708325,5.398533091996796,117.73275755565548
vanilla,33,2049,2112,0.02594510877254962,1.2089352364010324e-05,0.010842526503754233,0.31991550100223864,0.0,0.003243138596568703,0.003243138596568703,0.004699432775414049,0.003243138596568703,0.6550349737629227,0.6550349737629227,0.4960342248360805,0.15900074892684218,0.8398480798565984,0.9348797735047398,2.1768952410383147,1.9967974782567564,0.9180119964199157,0.01751822101016719,0.96875,0.154296875,0.076202392578125,4.376695586950518,2.562367566046305,0.02240639692172408,1.7804556210758165,0.01082515507005155,0.0049131279811263084,1.043241594103165,5.429403924033977,116.98323308721095
vanilla,34,2113,2176,0.029874745088546605,0.0003973987476977278,0.01086239644113912,0.31996951399148815,0.0,0.003734343136068326,0.003734343136068326,0.0045746170335254485,0.003734343136068326,0.6659366064897083,0.6659366064897083,0.4958554292152843,0.17008117727442404,0.8391006836730919,0.9326409943954526,2.204053923556088,2.005354139354428,0.9113173661718714,0.018658952874638663,0.953125,0.17578125,0.082672119140625,4.250151850981638,2.5765849029412493,0.019331585965119302,1.6415573118720204,0.012104310095310211,0.005370015976950526,1.08021707192529,5.343047956936061,120.46628401800415
vanilla,35,2177,2240,0.03501744879588045,0.0006731886406276969,0.010896055873170505,0.3200204364291931,0.0,0.004377181099485056,0.004377181099485056,0.005831934072538598,0.004377181099485056,0.6631903759367304,0.6631903759367304,0.5019020796602964,0.1612882962764339,0.8336763278357139,0.9302462216009393,2.190651279912931,2.010158138274536,0.9176775739160696,0.017765858860388853,0.921875,0.185546875,0.09888458251953125,4.237069416092709,2.4958963060053065,0.01859720831271261,1.7131708919769153,0.008858629735186696,0.0036467290483415127,1.0367240710183978,5.281606649979949,120.83823740422694
vanilla,36,2241,2304,0.026654355389904523,0.00011104607303813142,0.010901608176822411,0.32007096543567215,0.0,0.0033317944237380654,0.0033317944237380654,0.004352485432287575,0.0033317944237380654,0.6641021722398948,0.6641021722398948,0.5142688274782514,0.14983334476164328,0.8518066194883193,0.9475553457395386,2.191772208051698,2.0026173075903073,0.913638158968162,0.018428319201856596,0.9375,0.177734375,0.0799102783203125,4.236910579027608,2.5119886269094422,0.02185180503875017,1.691369473002851,0.011062587960623205,0.006322420900687575,1.032344521023333,5.281216914067045,120.84276749534482
vanilla,37,2305,2368,0.027213753427363877,6.972222271529618e-06,0.010901956787935988,0.3201262659601914,0.0,0.0034017191784204846,0.0034017191784204846,0.004469708741972238,0.0034017191784204846,0.6692984581550305,0.6692984581550305,0.5132197030349701,0.15607875512006025,0.8375600762801744,0.9303631853107119,2.17025637196806,2.018611578174533,0.9316498460648034,0.01599904125982169,0.984375,0.162109375,0.076904296875,4.298192010028288,2.530758430948481,0.024127591052092612,1.7283336278051138,0.01424618682358414,0.08544977603014559,1.0463329150807112,5.437545774038881,119.11985290685755
vanilla,38,2369,2432,0.0422420564202111,0.0002781562903302954,0.010915864602452504,0.320185091239019,0.0,0.005280257052526388,0.005280257052526388,0.006896625883866625,0.005280257052526388,0.6708109151841213,0.6708109151841213,0.5110619278413567,0.15974898734276455,0.8375149508967241,0.9298922161962816,2.1814024096477,1.9984067803314993,0.9169476033542704,0.016826924821162575,0.953125,0.2265625,0.126129150390625,4.300667511997744,2.530875194002874,0.02334995206911117,1.7336361783090979,0.0121181650320068,0.0071138800121843815,1.044104301952757,5.357427077949978,119.05128647393761
vanilla,39,2433,2496,0.02638308213546401,0.011574720191542754,0.011494600612029641,0.3202505891655316,0.0,0.0032978852669330013,0.0032978852669330013,0.004309215770486511,0.0032978852669330013,0.6807003254164818,0.6807003254164818,0.5006123303429144,0.18008799507356732,0.8283221633834883,0.9238358841563865,2.2119591268893655,1.966013683749845,0.892213111402031,0.02116000004387572,0.890625,0.181640625,0.0758514404296875,4.337387762032449,2.538257197011262,0.024470488890074193,1.7615625682519749,0.012395692174322903,0.006282342015765607,1.0589771560626104,5.408488312968984,118.04340033460204
vanilla,40,2497,2560,0.03354209555906072,0.013733725892964798,0.012181286906677882,0.3203258566168491,0.0,0.004192761944882589,0.004192761944882589,0.006408603848191627,0.004192761944882589,0.6357090039304243,0.6357090039304243,0.48685474185622846,0.1488542620741958,0.8526776827538018,0.949125317624123,2.2275398829561803,2.0300599572443607,0.9119745044057159,0.019429356877310726,0.921875,0.21484375,0.0988006591796875,4.393698266008869,2.5664882069686428,0.025317489868029952,1.7841692687943578,0.016942464979365468,0.004818981979042292,1.0557923470623791,5.464398090960458,116.53053282265753
vanilla,41,2561,2624,0.037348828079676245,0.013795496441104515,0.012871061728733108,0.32040067451060167,0.0,0.0046686035099595315,0.0046686035099595315,0.006588765417876053,0.0046686035099595315,0.6516478458329156,0.6516478458329156,0.5012081912346811,0.15043965459823452,0.8348577896762193,0.9271707152840918,2.1701855640757817,1.9901775312717374,0.9191208155065237,0.017109164063838604,0.96875,0.22265625,0.1052093505859375,4.299762643058784,2.5405570700531825,0.023663621046580374,1.7227927029598504,0.012039624154567719,0.0072615580866113305,1.0427814099239185,5.355618549045175,119.07634037114457
vanilla,42,2625,2688,0.03205263225528556,0.013850051815189168,0.013563564319492566,0.3204714261441258,0.0,0.004006579031910694,0.004006579031910694,0.005368507942930315,0.004006579031910694,0.6574260045814648,0.6574260045814648,0.49615813747204496,0.16126786710941998,0.8592409476560687,0.9506890005486816,2.1969681347056413,2.004334219362775,0.9152853066506008,0.0196620315412929,0.9375,0.19140625,0.099273681640625,4.298331463942304,2.496371272020042,0.026128908968530595,1.7617288389010355,0.01337247877381742,0.006226964993402362,1.0710680281044915,5.381283254013397,119.11598821427525
vanilla,43,2689,2752,0.03348973064284267,0.00017646099599588668,0.01357238736929236,0.32052990936826287,0.0,0.004186216330355333,0.004186216330355333,0.00552530093290092,0.004186216330355333,0.6560946525895981,0.6560946525895981,0.508862832203455,0.14723182038614321,0.8622351760068352,0.9543325936531959,2.179810387962778,2.017084139559693,0.9258822950376208,0.016918834648745905,0.9375,0.1875,0.093902587890625,4.2420407079625875,2.528863022918813,0.021953900926746428,1.6786160269984975,0.01192373817320913,0.007346348953433335,1.128121614921838,5.384229541989043,120.69662581005943
vanilla,44,2753,2816,0.034828628338448034,0.000576585623076376,0.013601216650446179,0.32057588214548915,0.0,0.004353578542306005,0.004353578542306005,0.005616089902675555,0.004353578542306005,0.6723002310185536,0.6723002310185536,0.5162725973293176,0.15602763368923606,0.8359561694801555,0.9294861355760748,2.1663476426565635,1.9699566123831616,0.9109563066366513,0.019221460012285693,0.90625,0.21875,0.10359954833984375,4.254397901007906,2.5183440459659323,0.019273633020929992,1.7060527849243954,0.010171747184358537,0.007340023992583156,1.044452256988734,5.311857671011239,120.34605410996055
vanilla,45,2817,2880,0.03888061908389856,0.0011359817927697018,0.013658015740084664,0.3206132834344903,0.0,0.00486007738548732,0.00486007738548732,0.006615114473684455,0.00486007738548732,0.6624431460419485,0.6624431460419485,0.5187541062647996,0.143689039777149,0.8356555249803326,0.9273491100132891,2.150285957349196,1.9858726552499606,0.9249030146069116,0.016387060540918725,0.921875,0.205078125,0.1021575927734375,4.277967035071924,2.5099626320879906,0.023488744045607746,1.731643937062472,0.012214367743581533,0.005877580028027296,1.0596581880236045,5.351334315026179,119.6830166764929
vanilla,46,2881,2944,0.03689247793014823,0.00017163761735579407,0.013666597620952453,0.3206427594176769,0.0,0.004611559741268529,0.004611559741268529,0.0058912296667248745,0.004611559741268529,0.6569956553074935,0.6569956553074935,0.4947002936937257,0.1622953616137678,0.8304692769590571,0.9236662541525207,2.2099431145315767,2.0159121122552666,0.9127528211720606,0.01853599784943504,1.0,0.212890625,0.10036468505859375,4.1999098770320415,2.49176289094612,0.024484640918672085,1.6704717449611053,0.012417008983902633,0.007200205000117421,1.0471624620258808,5.259783392073587,121.90737777492883
vanilla,47,2945,3008,0.03842578482856836,0.014796834122518613,0.014406439327078384,0.3206676244856389,0.0,0.004803223103571045,0.004803223103571045,0.006725617883677194,0.004803223103571045,0.6461156180748981,0.6461156180748981,0.4962649427214783,0.1498506753534199,0.8405692589729676,0.9349047543634801,2.167400649338459,1.9964656382094044,0.921814912735914,0.017293674447388427,0.953125,0.208984375,0.10834503173828125,4.32575428893324,2.521334971068427,0.025543638039380312,1.764112161938101,0.014051178935915232,0.006561379064805806,1.0580383680062369,5.398142865044065,118.36086051162712
vanilla,48,3009,3072,0.04017873232081845,0.009252725655649514,0.014869075609860859,0.32068634669951374,0.0,0.005022341540102306,0.005022341540102306,0.007265423765607894,0.005022341540102306,0.6631523966586277,0.6631523966586277,0.5007955244624983,0.16235687219612943,0.8176116737947693,0.9109545340881724,2.1861085624731915,2.0221480666485205,0.9265231721865107,0.0168403735155317,0.9375,0.2578125,0.115814208984375,4.1539140429813415,2.491029549972154,0.022739785257726908,1.627647178946063,0.011705549084581435,0.007308674976229668,1.039074303000234,5.205954718985595,123.2572447822074
