method,update,episode_start,episode_end,reward,cost,dual,entropy_threshold,low_entropy_rate,quality_reward,improvement_reward,relative_loss_improvement,relative_quality_improvement,radar_loss,beam_objective,beampattern_loss,cross_corr,sidelobe_ratio,sidelobe_leakage,target_mean,target_min,target_min_ratio,target_band_error_mean,feasible_rate,accepted_rate,mean_step_scale,rollout_time_sec,reset_time_sec,policy_time_sec,env_step_time_sec,transition_time_sec,segment_time_sec,ppo_update_time_sec,update_time_sec,transitions_per_sec
cse,11,641,704,0.020707370033786483,0.010986844359036504,0.004578239898236312,0.3071113973066963,0.044921875,0.00258842125422331,0.00258842125422331,0.0035419780141110603,0.00258842125422331,0.6876542221427067,0.6876542221427067,0.5028584166787279,0.18479580546397886,0.8532037213336207,0.9487878927228662,2.186271229425678,1.9724702435314327,0.9042502321812131,0.019846207149892235,0.984375,0.125,0.07698822021484375,4.289081359980628,2.5106105690356344,0.024564007995650172,1.7233095017727464,0.02995916490908712,0.006761471042409539,1.1507921249140054,5.452769809984602,119.37288128344399
cse,12,705,768,0.028485436405195637,0.0,0.004578239898236312,0.30951233538888906,0.04296875,0.0035606795506494546,0.0035606795506494546,0.004042659693359391,0.0035606795506494546,0.6455688347976327,0.6455688347976327,0.5079010635959744,0.1376677712016584,0.8500609609655441,0.9442812102274885,2.175105343929144,1.9808667000780102,0.911281304456451,0.018746055745004087,1.0,0.15234375,0.09637451171875,4.204897513031028,2.5174584520282224,0.020372088067233562,1.6461157398298383,0.020450193085707724,0.004907657974399626,1.026106038945727,5.240724470000714,121.7627774311516
cse,13,769,832,0.01813471847126632,0.0,0.004578239898236312,0.3114443332441084,0.09375,0.0022668398089082894,0.0022668398089082894,0.0030874057614350982,0.0022668398089082894,0.6723469879766641,0.6723469879766641,0.5104365555902541,0.16191043238640987,0.8523698137469584,0.9467100206659473,2.168934204813765,1.972996222040898,0.9112747993030377,0.01925763507483138,1.0,0.130859375,0.0682373046875,4.180952072027139,2.511476212996058,0.020450615091249347,1.6244584880769253,0.023916402948088944,0.0035323839401826262,0.9823737050173804,5.170780568034388,122.46014572268373
cse,14,833,896,0.023608302849335676,5.7394479183949325e-06,0.0045785268706322315,0.31299879458909485,0.078125,0.0029510378561669595,0.0029510378561669595,0.0037256058362079274,0.0029510378561669595,0.6805711618001782,0.6805711618001782,0.5153087649209417,0.16526239687923655,0.8508518803765748,0.9446950977949301,2.144692489687709,1.9477777038295332,0.9094396108056425,0.01916971066598015,0.984375,0.138671875,0.080169677734375,4.437789772055112,2.54169030894991,0.0236197120975703,1.8445911629823968,0.027192241046577692,0.006955738994292915,1.0012608900433406,5.451342263026163,115.37274776378064
cse,15,897,960,0.017125355984037305,0.0,0.0045785268706322315,0.31425131018022157,0.0625,0.002140669498004663,0.002140669498004663,0.0028950173457117,0.002140669498004663,0.6922072172886782,0.6922072172886782,0.5159803744961349,0.1762268427925433,0.8536750765363819,0.9489919434530893,2.173638506128093,1.9586848767092646,0.9015604970272604,0.019926499457791153,1.0,0.11328125,0.0573577880859375,4.2891595780383795,2.509478256921284,0.02376813313458115,1.72768152365461,0.027508137049153447,0.006515923072583973,1.0062195180216804,5.307511487975717,119.37070437331688
cse,16,961,1024,0.023827744492001757,0.0004747766903885109,0.004602265705151657,0.31526514750057677,0.07421875,0.0029784680615002196,0.0029784680615002196,0.003792631742810802,0.0029784680615002196,0.6741514601391418,0.6741514601391418,0.5170092228205727,0.1571422373185693,0.8451523812773631,0.9376363848811767,2.1545803971135555,1.9881861406060846,0.9237374683815667,0.016783032406975748,0.984375,0.130859375,0.08721923828125,4.365776072023436,2.5955121570732445,0.024259407888166606,1.716207584948279,0.02906854182947427,0.005528919980861247,0.9285239359596744,5.307132952963002,117.27582715040623
cse,17,1025,1088,0.020593573211774976,0.0,0.004602265705151657,0.31607842873524095,0.052734375,0.0025741966514718716,0.0025741966514718716,0.002891372160036855,0.0025741966514718716,0.6543504598255422,0.6543504598255422,0.49983553159156835,0.15451492823397384,0.8389997656260406,0.9292466918812511,2.163566110219964,2.001679291100671,0.9260753348263222,0.016170062873038477,1.0,0.125,0.07337188720703125,4.1855645009782165,2.486938603920862,0.01843771617859602,1.6601086808368564,0.01953897997736931,0.004955837968736887,0.9340723949717358,5.128895121044479,122.32519648910905
cse,18,1089,1152,0.020300624690326254,0.007694488014239326,0.004986990105863624,0.31672889938690496,0.078125,0.0025375780862907818,0.0025375780862907818,0.0036641841184938528,0.0025375780862907818,0.6798792801497626,0.6798792801497626,0.516519475298526,0.16335980485123658,0.8480199313401503,0.9428487373634843,2.1826786243712313,1.973263150604796,0.905539959396352,0.01919723895203107,0.984375,0.13671875,0.07172393798828125,4.23358065506909,2.4801758900284767,0.02403793716803193,1.6987231509992853,0.02997236791998148,0.005904105957597494,0.9915538319619372,5.237607954069972,120.93781640535306
cse,19,1153,1216,0.022367761180713416,0.011322024429081246,0.0055530913273176856,0.3172528421435224,0.068359375,0.0027959701475891766,0.0027959701475891766,0.0034833418104417355,0.0027959701475891766,0.689314135881478,0.689314135881478,0.502005669223764,0.18730846665771395,0.8493473085037654,0.9440789356937009,2.189881506913667,1.99125337806005,0.9102418698059318,0.019368975389809934,0.984375,0.130859375,0.07550811767578125,4.2608098819619045,2.5308727170340717,0.022444645059295,1.6777955598663539,0.029023315873928368,0.005902493023313582,1.0689405789598823,5.3412877570372075,120.16494849196319
cse,20,1217,1280,0.025739194110033878,0.0,0.0055530913273176856,0.31767408478655457,0.080078125,0.003217399263754235,0.003217399263754235,0.0044551398915261935,0.003217399263754235,0.6601185405671894,0.6601185405671894,0.5044851430160792,0.15563339755111016,0.8487423516294679,0.9431289707663154,2.1782184992562863,1.98954288075288,0.9144193081669064,0.019172403418826756,1.0,0.146484375,0.096405029296875,4.197514627012424,2.482739057042636,0.018030302948318422,1.6752526488853619,0.021008584066294134,0.0041109719313681126,0.9913732240675017,5.199093822040595,121.97694242805186
cse,21,1281,1344,0.029581397532586103,9.391859011059173e-05,0.005557787256823215,0.3180085666111662,0.125,0.003697674691573263,0.003697674691573263,0.004692024889779655,0.003697674691573263,0.6657680624593232,0.6657680624593232,0.5105621553524341,0.15520590710688917,0.8622787916551593,0.9546876909824338,2.179856147031117,2.0032705547577656,0.9199014436673949,0.01801875605485911,0.984375,0.158203125,0.100830078125,4.2791568820830435,2.6308214269811288,0.01761206379160285,1.608246844029054,0.021938395919278264,0.006287871045060456,0.9570613430114463,5.248056820011698,119.6497380462397
cse,22,1345,1408,0.022874054646242425,0.016878766638889355,0.006401725588767683,0.31827144016504244,0.115234375,0.0028592568307803027,0.0028592568307803027,0.0038656739036109725,0.0028592568307803027,0.6554170057040576,0.6554170057040576,0.4978557706451867,0.15756123505887093,0.845445057141043,0.9386965634646856,2.183049826031615,1.9760635832936306,0.9075052972429056,0.021341443982448034,0.953125,0.14453125,0.0847320556640625,4.248470588005148,2.5051138889975846,0.020526237203739583,1.691831840085797,0.030443695141002536,0.006216110079549253,1.1727312110597268,5.433880144031718,120.51395658605878
cse,23,1409,1472,0.02483447320993031,0.006227654237529821,0.006713108300644173,0.3184843342514388,0.078125,0.003104309151241288,0.003104309151241288,0.0043425069758857866,0.003104309151241288,0.6637794507375797,0.6637794507375797,0.509399044666615,0.15438040607096473,0.8448483426663889,0.9386682007255629,2.183799177846984,2.0051949094940262,0.9186366844553048,0.017895792278658167,0.984375,0.14453125,0.0909271240234375,4.290687119937502,2.525886073941365,0.026619811891578138,1.7039415969047695,0.03350912977475673,0.005427256925031543,1.2172596789896488,5.519585730973631,119.3282068088567
cse,24,1473,1536,0.023476315742604097,0.007044945923125779,0.007065355596800462,0.31865139544156107,0.21875,0.0029345394678255117,0.0029345394678255117,0.0035144346386341598,0.0029345394678255117,0.6796106939747669,0.6796106939747669,0.5060670802561652,0.17354361371860177,0.8500470857350689,0.9420844371255483,2.192415673724752,2.006649866445695,0.9160931812240825,0.017763616493724054,0.984375,0.1328125,0.07633209228515625,4.291035405010916,2.532094602007419,0.023492110893130302,1.7073113669175655,0.027428804896771908,0.0050538970390334725,1.0870071860263124,5.389229909982532,119.31852144638678
cse,25,1537,1600,0.024505481048360915,0.012214070937686134,0.007676059143684769,0.3187821412321901,0.1875,0.0030631851310451144,0.0030631851310451144,0.003957096257959571,0.0030631851310451144,0.6760407960053931,0.6760407960053931,0.4989528433860496,0.17708795261934338,0.8458426267541936,0.9384293208294492,2.209892101300265,1.9769937626619845,0.8972784864772233,0.019864852994194736,0.984375,0.140625,0.0886383056640625,4.2081585940904915,2.46485330699943,0.02461431105621159,1.6894277710234746,0.02852122182957828,0.005555649986490607,1.1717159029794857,5.391143874032423,121.66841827658315
cse,26,1601,1664,0.02633864328131289,0.013180548271503141,0.008335086557259926,0.31888779365037623,0.125,0.0032923304101641114,0.0032923304101641114,0.004431107220998774,0.0032923304101641114,0.6459379021481597,0.6459379021481597,0.5000666428988747,0.1458712592492851,0.837779616848386,0.9300937638792952,2.1559328645740345,1.9933513720604203,0.9264113505673992,0.016404666865579468,0.984375,0.171875,0.099029541015625,4.338152937008999,2.5155027109431103,0.022410804871469736,1.7707790918648243,0.02880868106149137,0.006151096080429852,1.1505330950021744,5.502149106003344,118.02257952505603
cse,27,1665,1728,0.026615393772784837,0.009190035810616715,0.008794588347790762,0.3189660786733271,0.26171875,0.0033269242215981047,0.0033269242215981047,0.004032130519618862,0.0033269242215981047,0.6560480923922473,0.6560480923922473,0.5081063184104883,0.14794177398175898,0.8518423385212146,0.9459965376150832,2.204415095202082,1.9757055287574414,0.898803836515363,0.020249716702345592,0.984375,0.146484375,0.0821533203125,4.125946665997617,2.472838677931577,0.024153247009962797,1.599954406847246,0.02830116800032556,0.005844381987117231,1.0301522120134905,5.167182434001006,124.09273348573521
cse,28,1729,1792,0.025565425470385626,0.0,0.008794588347790762,0.3190332879360155,0.10546875,0.0031956781837982036,0.0031956781837982036,0.0040050419807592975,0.0031956781837982036,0.683948152464092,0.683948152464092,0.5249189956224851,0.15902915684160696,0.8476636870343568,0.9425694613392763,2.18359614117525,1.997223644343572,0.915131274075345,0.01909662901917064,1.0,0.146484375,0.0858154296875,4.317765268031508,2.5046200269134715,0.026534863864071667,1.7560232029063627,0.029795169830322266,0.00710211496334523,1.1641006050631404,5.495225963066332,118.57985976931616
cse,29,1793,1856,0.020991005337826628,0.009571226315384039,0.009273149663559964,0.3190930346246038,0.234375,0.002623875667228328,0.002623875667228328,0.003780290125587717,0.002623875667228328,0.6861143706986841,0.6861143706986841,0.5119694677013498,0.17414490299733426,0.8353518899261417,0.9298306277892998,2.2125936076755846,1.997872570141138,0.9065804771631383,0.020180460492583256,0.96875,0.146484375,0.0726318359375,4.209791271016002,2.506384766078554,0.025028500240296125,1.6440435249824077,0.03362899087369442,0.005381716997362673,1.1064312269445509,5.327472876990214,121.62123179955965
cse,30,1857,1920,0.024130375247001457,0.0,0.009273149663559964,0.3191643785437522,0.171875,0.0030162969058751816,0.0030162969058751816,0.003995239306659513,0.0030162969058751816,0.6811891586129566,0.6811891586129566,0.5195190388642184,0.16167011974873827,0.8735214184043051,0.9679775411516577,2.1303718871219055,1.965135399669768,0.9233565275889767,0.018233822001732777,1.0,0.1640625,0.08892822265625,4.21710955305025,2.4934000020148233,0.02780484699178487,1.6673768111504614,0.027779555064626038,0.007118449895642698,1.12320967100095,5.353523434023373,121.41017290614816
cse,31,1921,1984,0.031031780656293483,0.009736889772728564,0.009759994152196392,0.31923808183945096,0.20703125,0.003878972582036686,0.003878972582036686,0.00533220117896061,0.003878972582036686,0.6588440512905325,0.6588440512905325,0.5149675231743607,0.14387652811617188,0.8553908737857463,0.947446274831798,2.152926657840132,1.948496467003588,0.9069939692140212,0.018403193502367732,0.984375,0.1640625,0.1114959716796875,4.287047113990411,2.534136846079491,0.022029257961548865,1.7046385603025556,0.025588014628738165,0.005181543063372374,1.1584841649746522,5.456312233000062,119.42952488885224
cse,32,1985,2048,0.02876533333639031,0.011236111885631214,0.010321799746477952,0.31931079636922083,0.1484375,0.0035956666670487886,0.0035956666670487886,0.004999031022491798,0.0035956666670487886,0.6564562209408762,0.6564562209408762,0.49806071109781364,0.15839550984306255,0.8630242464668536,0.9565896359427359,2.1597955325920184,1.9807930768033921,0.9191567503147566,0.017717757806460982,0.984375,0.162109375,0.0996246337890625,4.234145986032672,2.4976543460506946,0.024190985248424113,1.6809600358828902,0.030561441904865205,0.005617426009848714,1.134630032000132,5.381692174938507,120.9216691368112
cse,33,2049,2112,0.024549649845341418,0.0,0.010321799746477952,0.31938032289789275,0.09375,0.003068706230667677,0.003068706230667677,0.003953114922612454,0.003068706230667677,0.6596039013259842,0.6596039013259842,0.4985051414365534,0.16109875988943076,0.8371759957569809,0.931110643275219,2.1718429873306007,1.9924172374083826,0.9184322787748469,0.017422224626796816,1.0,0.15625,0.08837127685546875,4.268370772944763,2.5223316729534417,0.023701933212578297,1.6930143499048427,0.02862701122649014,0.0058081860188394785,1.198106472962536,5.4775056939106435,119.95209114572057
cse,34,2113,2176,0.02914997082307936,0.0,0.010321799746477952,0.3194420754046891,0.201171875,0.0036437463528849194,0.0036437463528849194,0.0047401816172583325,0.0036437463528849194,0.6654432853158545,0.6654432853158545,0.4973324250809433,0.16811086023491123,0.8397345111402255,0.9326884262066835,2.1913977014058195,1.99314411651934,0.9103050632832181,0.018423148972437152,1.0,0.1640625,0.09531402587890625,4.281982472981326,2.5667440169490874,0.024049467872828245,1.6615360497962683,0.028946229140274227,0.006085588946007192,1.090087297023274,5.3840044509852305,119.57078368037328
cse,35,2177,2240,0.02515234341094955,0.0,0.010321799746477952,0.31949164137490593,0.1328125,0.0031440429263686937,0.0031440429263686937,0.0035170853005900915,0.0031440429263686937,0.6758466765871587,0.6758466765871587,0.5053611611005706,0.17048551548658786,0.8393595956573183,0.9371359664125131,2.1898188880268896,2.000767926885767,0.9137451709566452,0.018344988592385085,1.0,0.150390625,0.087890625,4.242557124933228,2.514939654036425,0.02241271804086864,1.6759754858212546,0.028583478764630854,0.006068552960641682,1.137934616068378,5.3921512209344655,120.68193424927854
cse,36,2241,2304,0.03001514844432299,0.0,0.010321799746477952,0.31952503035214613,0.228515625,0.0037518935555403733,0.0037518935555403733,0.005057413310538007,0.0037518935555403733,0.6599652642740912,0.6599652642740912,0.5146765718181365,0.1452886924559547,0.848230428222745,0.9428444953905216,2.1735588665668346,1.9825065355048546,0.9117336055001989,0.018501126601204086,1.0,0.181640625,0.0992431640625,4.164344263030216,2.459963717032224,0.024874939233995974,1.6472548390738666,0.031561420182697475,0.006408963003195822,1.0578693110728636,5.234798010089435,122.94852866641708
cse,37,2305,2368,0.025518174632358826,0.0,0.010321799746477952,0.31954197355561176,0.17578125,0.0031897718290448533,0.0031897718290448533,0.004325879539996335,0.0031897718290448533,0.6701947903548297,0.6701947903548297,0.5136552025308583,0.15653958782397134,0.8396600273204435,0.932480888695099,2.1643180125857704,2.0082433056784623,0.9300470574440338,0.01651800360096023,1.0,0.169921875,0.0922698974609375,4.113181489985436,2.4521459090756252,0.01874068903271109,1.6184211371000856,0.023288478958420455,0.006833801046013832,1.1832025740295649,5.308546314947307,124.47785278782165
cse,38,2369,2432,0.0358909082645336,2.8227955045611548e-06,0.01032194088625318,0.3195484654724503,0.232421875,0.0044863635330667,0.0044863635330667,0.005947818018982519,0.0044863635330667,0.6755569683882023,0.6755569683882023,0.513327278938061,0.16222968945014152,0.8431358798728715,0.9368714378616405,2.1740314296460674,1.9946969931939036,0.9184958237819953,0.01748323263400986,0.984375,0.177734375,0.11627197265625,4.172771248035133,2.490154472994618,0.023028832860291004,1.6292218519374728,0.02968531905207783,0.004988224944099784,0.9994156679604203,5.1830687979236245,122.70023194803446
cse,39,2433,2496,0.027049417606234707,0.010848847429882208,0.01086438325774729,0.31955112235561334,0.3125,0.0033811772007793384,0.0033811772007793384,0.004483531560128637,0.0033811772007793384,0.6793191159874418,0.6793191159874418,0.5008264678702941,0.17849264811714777,0.8300516624986978,0.9252103694015782,2.1916254511799256,1.9640757139949263,0.8997860145746428,0.020095812522433178,0.984375,0.15625,0.0915679931640625,4.204664771910757,2.4763505230657756,0.022902999888174236,1.6749796437798068,0.029775356990285218,0.005315048038028181,0.9283864120952785,5.143604081007652,121.7695173751814
cse,40,2497,2560,0.025608697843576902,0.013280621133126783,0.011528414314403629,0.31955680212871135,0.328125,0.0032010872304471132,0.0032010872304471132,0.004806628488133468,0.0032010872304471132,0.644314106214427,0.644314106214427,0.49183892076156727,0.1524751854528597,0.8551326734849007,0.9516907171545415,2.219047211372456,2.022078175010029,0.9121875639293071,0.019840560639616006,0.984375,0.18359375,0.0999908447265625,4.215583982993849,2.5224544309312478,0.02298071386758238,1.64300697715953,0.02645082608796656,0.005512490984983742,0.813596228021197,5.0400835239561275,121.45410981384002
cse,41,2561,2624,0.03150934397974475,0.013283305287115554,0.012192579578759407,0.3195626009228238,0.2421875,0.003938667997468094,0.003938667997468094,0.0052025779648316,0.003938667997468094,0.6600191859699982,0.6600191859699982,0.5054273959585994,0.15459179001139883,0.8338255785163411,0.9261077852875055,2.1631648906586185,1.9746055843032382,0.914265336399773,0.017896273876887712,0.984375,0.1953125,0.113372802734375,4.200627338024788,2.4937253249809146,0.023831708822399378,1.652250179904513,0.03007667197380215,0.004893651930615306,0.8724310079123825,5.084025472984649,121.88655617347666
cse,42,2625,2688,0.028620715681354505,0.01384145482691523,0.012884652320105168,0.31956074127603684,1.0,0.003577589460169313,0.003577589460169313,0.0049721457280597296,0.003577589460169313,0.6572299478491384,0.6572299478491384,0.4985644953055264,0.15866545254361195,0.8621310761762309,0.9528213445342786,2.1788448252325168,1.9802136085158804,0.9107596832724472,0.019451682361612994,0.96875,0.16796875,0.103424072265625,4.201515474007465,2.467702906928025,0.02398832410108298,1.6821563261328265,0.027008084813132882,0.004715704009868205,0.33200674795079976,4.544478110969067,121.86079122342186
cse,43,2689,2752,0.026752684424763654,0.0,0.012884652320105168,0.3195528673082077,1.0,0.0033440855530954567,0.0033440855530954567,0.0044273994650786816,0.0033440855530954567,0.661143018286132,0.661143018286132,0.5097113925625849,0.15143162572354707,0.8699224761910164,0.9629188613694484,2.166930831204679,1.9918365729996557,0.9197450891581562,0.017248460383770623,1.0,0.1640625,0.10492706298828125,4.27788223803509,2.473541282932274,0.024190999218262732,1.751044402946718,0.028427886893041432,0.005047152983024716,0.32491727895103395,4.614805122022517,119.68538905717307
cse,44,2753,2816,0.04086623991093326,0.0,0.012884652320105168,0.31954351363529115,1.0,0.005108279988866657,0.005108279988866657,0.006595245776829293,0.005108279988866657,0.665985077174758,0.665985077174758,0.5146665305503618,0.15131854662439614,0.8309763209448116,0.923960343399798,2.1500106362613383,1.9700777907586837,0.9176035927744882,0.017961898298040627,1.0,0.1953125,0.1255340576171875,4.159313731011935,2.495368035044521,0.019551888923160732,1.6216401231940836,0.022189212148077786,0.0048979929415509105,0.32327082101255655,4.492902986006811,123.09723024318093
cse,45,2817,2880,0.03143181603777476,0.0,0.012884652320105168,0.3195415946075709,1.0,0.003928977004721844,0.003928977004721844,0.0053377040037228965,0.003928977004721844,0.6685802090835306,0.6685802090835306,0.5224195621922525,0.146160646891278,0.8421887489376174,0.9340167234018486,2.1347346074397966,1.9714890551834205,0.9246119044654151,0.016619959090843024,1.0,0.173828125,0.1066131591796875,4.261386055033654,2.527277193032205,0.023637699778191745,1.67961813590955,0.030167988734319806,0.003868362051434815,0.32735822501126677,4.59942843997851,120.14870124128112
cse,46,2881,2944,0.03045904294127867,0.0,0.012884652320105168,0.3195435106325555,0.203125,0.0038073803676598335,0.0038073803676598335,0.005366895172365831,0.0038073803676598335,0.6590494875152958,0.6590494875152958,0.49818752244740494,0.16086196506789083,0.8386271110090127,0.9324643484479094,2.1924712287066104,2.007690124070737,0.9164677480085024,0.018312843193817957,1.0,0.16796875,0.098480224609375,4.220457740011625,2.4900140260579064,0.022791071329265833,1.6783477071439847,0.02859430224634707,0.006774266948923469,0.9007134949788451,5.133430985035375,121.31385540152091
cse,47,2945,3008,0.030890422379030204,0.013771169790024865,0.013573210809606412,0.3195488419810211,0.205078125,0.0038613027973787755,0.0038613027973787755,0.005018917573927262,0.0038613027973787755,0.6572073117373378,0.6572073117373378,0.5015757430620154,0.15563156867532246,0.8426905122796604,0.9372741768028833,2.165865328023343,1.9961602313575852,0.9223504389526567,0.017619364067220342,0.984375,0.15625,0.09665679931640625,4.233365774038248,2.462554351077415,0.024272819980978966,1.7068280599778518,0.03905834013130516,0.006839227979071438,0.9106243030400947,5.157161709037609,120.94395507704932
cse,48,3009,3072,0.029975666507688195,0.009031298414174813,0.014024775730315152,0.31955391779991216,0.123046875,0.003746958313461025,0.003746958313461025,0.005089706262041538,0.003746958313461025,0.6742956336214527,0.6742956336214527,0.5056605493172315,0.16863508430422125,0.8218173058494823,0.9160288520782678,2.1811157711449662,2.002434231977814,0.9195412076267129,0.017395057887046518,0.984375,0.1796875,0.09703826904296875,4.15039986895863,2.461712529999204,0.02346328808926046,1.6367027768865228,0.027842631097882986,0.004031880991533399,0.9671509810723364,5.127071511000395,123.36160759576767
cse,49,3073,3136,0.030303075293724113,0.013610718286537232,0.014705311644642014,0.31955993814337263,0.09765625,0.003787884411715514,0.003787884411715514,0.005217681378135858,0.003787884411715514,0.668785650529004,0.668785650529004,0.5123478523128271,0.1564377982161768,0.847544461249788,0.9405045010867397,2.1614868740218385,1.9676031058064796,0.9114894748522527,0.019051380631457157,0.984375,0.193359375,0.10639190673828125,4.249928634031676,2.5195713620632887,0.023562880931422114,1.6773918350227177,0.028699030983261764,0.005196064943447709,0.9776559820165858,5.2382929739542305,120.47261121048366
