algo,seed,update,episode,train_reward,train_objective,train_feasible_rate,train_min_sinr_db,actor_loss,critic_loss,entropy,alpha_entropy,approx_kl,clip_fraction,grad_norm,update_time_sec
heppo,1,34,8704,-12813.187311668476,1285.9606887598784,0.0,-16.012784323804,0.03991687670350075,3708191.0625,0.7191283255815506,0.0007506327941470601,0.23673349618911743,0.43359375,17979.15869140625,15.200590449967422
heppo,1,35,8960,-13478.725825916696,1347.2697198586302,0.0,-16.65451427976246,0.04502325039356947,4076797.0625,0.7191148698329926,0.0007356201382641189,0.2483377605676651,0.43505859375,18925.0849609375,15.215006517944857
heppo,1,36,9216,-12745.33053835494,1229.911172789194,0.0,-15.27193668742979,0.026019826531410217,19212297.5,0.7190901786088943,0.0007503325410294012,0.13691056892281495,0.509765625,46584.041015625,13.9403317499673
heppo,1,37,9472,-12599.337050012871,1258.6682224727388,0.0,-15.430931621435114,0.0005509015172719955,19462618.5,0.7190733850002289,0.0007653391918499892,0.11987322320544536,0.48291015625,46327.5537109375,13.797774069011211
heppo,1,38,9728,-12837.024463707854,1311.2153175684325,0.0,-16.00291724149409,-0.0015196043532341719,19822358.0,0.7190696746110916,0.000780645975686989,0.11055113996070531,0.46923828125,46716.169921875,13.822005359921604
heppo,1,39,9984,-12441.70432712085,1225.2920227613972,0.0,-15.126934141353761,-0.0040947748348116875,18660098.5,0.7190666794776917,0.0007962588952007289,0.10811888674896863,0.4599609375,45576.8857421875,13.80046305700671
heppo,1,40,10240,-12852.605994844958,1308.6265082756493,0.0,-16.177701616705846,-0.0013313740491867065,19637563.0,0.7190618813037872,0.0008121840731047435,0.10944059304893017,0.47021484375,46576.70703125,13.782495804014616
heppo,1,41,10496,-12868.129405190593,1292.8104460229129,0.0,-15.949733194752609,-0.014523278921842575,19754359.5,0.7190533131361008,0.0008284277545668383,0.12074713533127124,0.478515625,47125.9873046875,13.786149495048448
heppo,1,42,10752,-12991.121066958447,1273.8706406117788,0.0,-15.910310441750532,-0.0031234119087457657,19789799.0,0.7190494388341904,0.0008449963096581751,0.11742885286616911,0.4609375,47360.404296875,13.87506772193592
heppo,1,43,11008,-12760.811306254633,1251.672382410516,0.0,-15.46926126759507,0.00869129621423781,19336775.5,0.7190395295619965,0.0008618962358513386,0.1144051204125276,0.48291015625,46764.7763671875,13.767517760046758
heppo,1,44,11264,-13150.916999800844,1276.1832040987197,0.0,-15.68799353072163,-0.013345792423933744,20412194.0,0.7190320044755936,0.0008791341605683654,0.10952202727401072,0.451171875,48048.3388671875,13.919897846062668
heppo,1,45,11520,-12962.475306582015,1252.624994331785,0.0,-15.386418442102244,0.015693151857703924,19994055.0,0.719036340713501,0.0008967168437797327,0.11472400526213278,0.4599609375,47363.568359375,13.934135310933925
heppo,1,46,11776,-12519.654088876989,1234.3463987076066,0.0,-15.226846681918719,0.005355863831937313,18541194.5,0.7190354466438293,0.0009146511806553273,0.12012171248602499,0.4755859375,45903.0869140625,13.85598171199672
heppo,1,47,12032,-12989.407708607381,1300.9144089480408,0.0,-15.831533757780194,-0.001331118168309331,20639809.5,0.7190352827310562,0.0009329442042684339,0.11057481293880755,0.4521484375,47707.958984375,13.865039027994499
heppo,1,48,12288,-13037.232879537427,1272.6827651617516,0.0,-15.613763792956446,-0.0018534099217504263,20058597.5,0.7190276235342026,0.0009516030883538025,0.11114561681949908,0.46044921875,47618.7080078125,13.73383201402612
heppo,1,49,12544,-12625.343632979771,1216.8556213781087,0.0,-15.149154575976578,-0.0006693809991702437,18929307.0,0.7190016061067581,0.0009706351501208786,0.11816817211615671,0.4765625,46374.9296875,13.53102211409714
heppo,1,50,12800,-12947.182128702683,1291.2852538945774,0.0,-15.913493432887751,0.004796013003215194,19853119.5,0.7189659774303436,0.0009900478531232962,0.11140876697999147,0.46337890625,47195.2041015625,13.29029296291992
heppo,1,51,13056,-12773.275110097155,1259.4342137083265,0.0,-15.582955456260914,0.0044956093188375235,19351659.5,0.7189440727233887,0.001009848810185762,0.1214731695752107,0.48828125,46762.005859375,13.169073919998482
heppo,1,52,13312,-12922.935692341274,1284.3704767997742,0.0,-16.01120368149225,0.009677597554400563,19731548.0,0.718933030962944,0.0010300457863894772,0.12203002596902479,0.505859375,47380.0712890625,13.45234973798506
heppo,1,53,13568,-12762.117323875591,1295.948288365771,0.0,-16.234707138174706,0.0238425200805068,19598265.5,0.7189260125160217,0.0010506467021172668,0.11950522474944592,0.4912109375,46827.521484375,13.72958618402481
heppo,1,54,13824,-12318.214846827832,1205.24017930075,0.0,-14.947090939277995,0.011612965725362301,17742105.0,0.7189343422651291,0.0010716596361596122,0.11706114125752265,0.46240234375,45026.193359375,14.670403708005324
heppo,1,55,14080,-12488.484533387138,1205.5943743241212,0.0,-14.864338285457926,-0.00657445122487843,18173348.5,0.7189354449510574,0.0010930928288828043,0.11896157450973988,0.478515625,45691.1064453125,14.731624150997959
heppo,1,56,14336,-12392.932905537727,1193.811836014079,0.0,-14.825546297392007,-0.0013337363488972187,17899622.0,0.7189270555973053,0.0011149546854604603,0.13200691466533954,0.51953125,45361.3994140625,14.765259001054801
heppo,1,57,14592,-12624.099188466587,1206.5567946665008,0.0,-15.059300842978974,-0.011758981738239527,18734076.5,0.7189091145992279,0.0011372537791696695,0.1219708261390906,0.4873046875,46334.99609375,14.071616607951
heppo,1,58,14848,-12622.177376798489,1270.0406638694913,0.0,-15.500350236268275,-0.010433983756229281,18926205.0,0.7188939899206161,0.001159998854753063,0.12647811882197857,0.4833984375,46004.8232421875,13.805490143946372
heppo,1,59,15104,-12948.132310225395,1282.293222850275,0.0,-15.800781845063703,-0.00025104288943111897,20034531.0,0.718879297375679,0.0011831988318481243,0.11632937689626033,0.48193359375,47456.3955078125,13.805852252990007
heppo,1,60,15360,-12962.176062735582,1254.6180222807793,0.0,-15.442199957052633,-0.019982757046818733,20094137.5,0.7188645750284195,0.0012068628084850868,0.1148510612547966,0.4658203125,47397.6123046875,13.968278235988691
heppo,1,61,15616,-12513.224268701633,1217.284312281723,0.0,-15.064123382623796,0.0071355015970766544,18804156.0,0.7188444137573242,0.0012310000646547886,0.12098408862948418,0.49072265625,45909.3740234375,13.919902640976943
heppo,1,62,15872,-12619.804302470207,1247.1414017324205,0.0,-15.403146175691392,0.00019289541523903608,18629153.5,0.718820795416832,0.0012556200659478843,0.12843443204963023,0.48876953125,46072.173828125,14.021756364032626
heppo,1,63,16128,-12755.78552780316,1231.231023220041,0.0,-15.090243263659062,0.012902119429782033,19090364.0,0.7188134342432022,0.0012807324672668421,0.13443599889671987,0.51416015625,46994.67578125,13.837308204034343
heppo,1,64,16384,-12991.504096910836,1281.2109035817703,0.0,-15.842413749246308,0.012384215835481882,19972738.5,0.7188113182783127,0.001306347116612179,0.13034251580643286,0.4921875,47584.369140625,13.873499444918707
heppo,1,65,16640,-12452.03058425991,1229.631992054868,0.0,-15.298789634845509,0.012303137686103582,18324953.5,0.7188118249177933,0.0013324740589444224,0.13092727959156036,0.5146484375,45492.0654296875,13.862014148035087
heppo,1,66,16896,-12786.580978798474,1254.314849573434,0.0,-15.503454465488652,0.01169449626468122,19522907.0,0.7188156396150589,0.001359123540123311,0.13027024827903233,0.4912109375,46928.9501953125,13.710615354939364
heppo,1,67,17152,-12191.49870872772,1201.532629062513,0.0,-14.908194019125729,0.008981839288026094,17610100.0,0.7188340872526169,0.0013863060109257771,0.13381033390760422,0.52978515625,44616.08984375,14.359166336013004
heppo,1,68,17408,-12574.1551954323,1218.5850138408332,0.0,-15.044890324525372,0.04543766612187028,3463837.0,0.7188555300235748,0.0013585798907072616,0.24649973586201668,0.42919921875,17775.3369140625,16.059697513934225
heppo,1,69,17664,-12286.90509327763,1189.647165108845,0.0,-14.49686906221456,0.04278119094669819,3280577.625,0.7188804149627686,0.0013314082928931163,0.2575349733233452,0.4462890625,17369.8466796875,15.978395089972764
heppo,1,70,17920,-12605.325042994042,1210.9304675695678,0.0,-14.88189840847257,0.05614564288407564,3439288.625,0.7189225852489471,0.001304780127035254,0.28297989070415497,0.47900390625,17821.89111328125,15.440042297006585
heppo,1,71,18176,-12783.921466862954,1230.724199164998,0.0,-15.140465603446629,0.04020656272768974,3560893.9375,0.7189691662788391,0.001278684524494549,0.24998336285352707,0.4453125,18075.47216796875,14.430955728981644
heppo,1,72,18432,-12824.545215733313,1241.8759636728053,0.0,-15.430779445265244,0.06209907867014408,3600203.25,0.7189821153879166,0.0012531108340046579,0.24388618767261505,0.42529296875,18133.85107421875,14.454942065989599
heppo,1,73,18688,-12608.731802748214,1243.5749843895082,0.0,-15.401661664510154,0.050698548555374146,3576755.0,0.7189813554286957,0.0012280486173245648,0.273189440369606,0.46923828125,17829.29931640625,14.322086011990905
heppo,1,74,18944,-12557.980866445425,1200.3518910386986,0.0,-14.780292686284024,0.047767800744622946,3349659.25,0.7189715504646301,0.0012034876449780734,0.2556498274207115,0.451171875,17757.830078125,14.558164104935713
heppo,1,75,19200,-12346.57976720163,1228.2771072757778,0.0,-15.059884921470225,0.04566980851814151,3410335.1875,0.7189494371414185,0.0011794178920785119,0.25335802137851715,0.439453125,17459.3017578125,14.545504163019359
heppo,1,76,19456,-12762.45020893924,1264.4379659179122,0.0,-15.681528416226278,0.048604120034724474,3652123.8125,0.7189345806837082,0.0011558295342369415,0.26809149235486984,0.4599609375,18049.46240234375,14.60066907806322
heppo,1,77,19712,-12805.639087396528,1255.4674498234326,0.0,-15.639756868984122,0.02193167677614838,19615850.0,0.71891288459301,0.0011789461249216804,0.15026346842455496,0.51708984375,47038.0283203125,13.28913690103218
heppo,1,78,19968,-12824.153164555566,1253.7400238162065,0.0,-15.248230773548038,0.02451253100298345,19977216.0,0.7189013957977295,0.001202525047420114,0.12626287465297992,0.48779296875,47392.896484375,13.232246004976332
heppo,1,79,20224,-12440.599848643506,1211.647918206801,0.0,-15.185807131018947,0.03530331188812852,18515927.0,0.7188917398452759,0.0012265755483685163,0.1288749867429715,0.5048828125,45971.2294921875,13.284304047934711
heppo,1,80,20480,-12349.394192535145,1187.5439241958034,0.0,-14.646893383442986,0.004169565159827471,18078450.5,0.7188876569271088,0.0012511070593358867,0.1409817828487121,0.52294921875,45128.4375,13.257175000035204
heppo,1,81,20736,-12891.866148138259,1229.8163215156562,0.0,-15.298110553897365,0.02321053948253393,19903663.5,0.7188875824213028,0.0012761292005226044,0.11684968198346724,0.48291015625,47406.0595703125,13.95051824406255
heppo,1,82,20992,-12704.650784033805,1245.4236729068184,0.0,-15.51905896444189,-0.0026219505816698074,19267881.5,0.7188925594091415,0.0013016517845330564,0.11936123110353947,0.4970703125,46592.7431640625,13.933800355996937
heppo,1,83,21248,-12005.244854065497,1148.7704653419282,0.0,-14.34038402586561,-0.008123788051307201,16792553.75,0.7189093828201294,0.0013276848202237175,0.13212616182869397,0.51123046875,43872.2861328125,13.756741702090949
heppo,1,84,21504,-12478.408639521807,1215.7027413076821,0.0,-14.975052754223222,0.03352548833936453,3416448.875,0.7189285308122635,0.0013011311238192431,0.2147064134478569,0.39697265625,17652.1015625,15.168679618043825
heppo,1,85,21760,-12350.303231962684,1195.505341444723,0.0,-14.822861205637018,0.04030441027134657,3310489.75,0.7189537584781647,0.0012751085013428583,0.2412620410323143,0.439453125,17470.98779296875,15.152428971021436
heppo,1,86,22016,-12433.550486628465,1190.6431022289512,0.0,-14.670950945543726,0.044597955886274576,3371564.625,0.7189577668905258,0.0012496063313160012,0.240433968603611,0.43310546875,17589.568359375,15.279937609098852
heppo,1,87,22272,-12344.130395919672,1201.089351925104,0.0,-14.999955728824023,0.03511221893131733,3349827.0,0.7189425528049469,0.0012246142046896812,0.24132995307445526,0.41748046875,17463.08740234375,15.32190538092982
heppo,1,88,22528,-12986.978209524385,1248.2100832803594,0.0,-15.483241574027737,0.049363702069967985,3755500.0,0.7189248353242874,0.0012001219205958875,0.24931267648935318,0.4296875,18374.69970703125,15.183324239915237
heppo,1,89,22784,-12357.29287843443,1201.7392890333326,0.0,-14.992963181229639,0.001970909535884857,17930573.0,0.71892449259758,0.0012241243590078053,0.05166423817490795,0.26953125,45311.380859375,11.796662468928844
heppo,1,90,23040,-12167.744608937728,1185.0615665412088,0.0,-14.641669208475161,0.004682802129536867,17067465.0,0.7189269661903381,0.0012486068461879615,0.051685374230260095,0.267578125,44293.267578125,11.860403839033097
heppo,1,91,23296,-12473.715077409897,1213.6451281596185,0.0,-14.671816204397846,0.04815556760877371,3449304.8125,0.7189320474863052,0.0012236347092642022,0.25941818952560425,0.4404296875,17647.9853515625,15.475857383920811
heppo,1,92,23552,-12485.275118724881,1181.8465723853292,0.0,-14.65953314466726,0.04673650301992893,3333539.625,0.7189516127109528,0.001199162015078918,0.23740021884441376,0.42333984375,17665.201171875,14.929464869899675
heppo,1,93,23808,-12045.16917670362,1158.1464864872107,0.0,-14.448876989140713,0.03996167192235589,3159301.3125,0.718982920050621,0.0011751787747773398,0.23808671534061432,0.431640625,17041.1748046875,14.391719316015951
heppo,1,94,24064,-12073.267310542431,1190.0588341003208,0.0,-14.909066959923734,0.03678895300254226,3244760.1875,0.7190257012844086,0.001151675199281793,0.2527686208486557,0.451171875,17081.4736328125,14.53557460801676
heppo,1,95,24320,-12589.319937780772,1182.2522667532673,0.0,-14.518017008896162,0.04969981359317899,3448969.0625,0.7190726846456528,0.0011286416952961571,0.2705932632088661,0.4658203125,17813.77392578125,14.4387437379919
heppo,1,96,24576,-12638.251319856548,1233.2104332294462,0.0,-15.431794775937298,0.04470111196860671,3564034.5,0.7191174626350403,0.0011060688613902339,0.25651299953460693,0.43603515625,17882.84228515625,15.177047853008844
heppo,1,97,24832,-12532.251809149726,1217.0234607816164,0.0,-15.016219604549558,0.044640653766691685,3528851.9375,0.7191467881202698,0.0010839474841624292,0.22776146233081818,0.419921875,17732.81982421875,15.225976981106214
heppo,1,98,25088,-12395.692214024255,1194.6366465371277,0.0,-15.0724469507714,0.04226908693090081,3360867.1875,0.7191719859838486,0.0010622685344791806,0.2424515336751938,0.42431640625,17539.06298828125,15.15223636396695
heppo,1,99,25344,-12616.99765071243,1205.888146786861,0.0,-15.049843881357038,0.05468851584009826,3472348.375,0.7191852927207947,0.001041023163789597,0.2506193518638611,0.43701171875,17853.41845703125,15.215282878954895
heppo,1,100,25600,-12038.952659160794,1130.922043949549,0.0,-14.081932377698713,0.04824643605388701,3096376.6875,0.7191947400569916,0.001020202700513805,0.26067162305116653,0.45458984375,17034.0966796875,15.196673803031445
