algo,seed,update,entropy_mean,entropy_threshold,high_entropy_rate,macro_step_rate,average_macro_length,num_macro_segments
ppo,1,37,0.7199759483337402,nan,1.0,0.0,1.0,0.0
ppo,1,38,0.7200004979968071,nan,1.0,0.0,1.0,0.0
ppo,1,39,0.720026284456253,nan,1.0,0.0,1.0,0.0
ppo,1,40,0.7200089618563652,nan,1.0,0.0,1.0,0.0
ppo,1,41,0.7200008183717728,nan,1.0,0.0,1.0,0.0
ppo,1,42,0.7200065404176712,nan,1.0,0.0,1.0,0.0
ppo,1,43,0.7200134769082069,nan,1.0,0.0,1.0,0.0
ppo,1,44,0.7200118750333786,nan,1.0,0.0,1.0,0.0
ppo,1,45,0.7200225591659546,nan,1.0,0.0,1.0,0.0
ppo,1,46,0.7200511544942856,nan,1.0,0.0,1.0,0.0
ppo,1,47,0.7201065719127655,nan,1.0,0.0,1.0,0.0
ppo,1,48,0.7201849520206451,nan,1.0,0.0,1.0,0.0
ppo,1,49,0.720255970954895,nan,1.0,0.0,1.0,0.0
ppo,1,50,0.7203266471624374,nan,1.0,0.0,1.0,0.0
ppo,1,51,0.720371775329113,nan,1.0,0.0,1.0,0.0
ppo,1,52,0.7204029485583305,nan,1.0,0.0,1.0,0.0
ppo,1,53,0.7204121947288513,nan,1.0,0.0,1.0,0.0
ppo,1,54,0.7204315960407257,nan,1.0,0.0,1.0,0.0
ppo,1,55,0.7204116061329842,nan,1.0,0.0,1.0,0.0
ppo,1,56,0.7203618064522743,nan,1.0,0.0,1.0,0.0
ppo,1,57,0.7203522846102715,nan,1.0,0.0,1.0,0.0
ppo,1,58,0.7204202711582184,nan,1.0,0.0,1.0,0.0
ppo,1,59,0.7205272987484932,nan,1.0,0.0,1.0,0.0
ppo,1,60,0.7205760106444359,nan,1.0,0.0,1.0,0.0
ppo,1,61,0.7206189408898354,nan,1.0,0.0,1.0,0.0
ppo,1,62,0.7206405699253082,nan,1.0,0.0,1.0,0.0
ppo,1,63,0.7206549420952797,nan,1.0,0.0,1.0,0.0
ppo,1,64,0.720654159784317,nan,1.0,0.0,1.0,0.0
ppo,1,65,0.7206195592880249,nan,1.0,0.0,1.0,0.0
ppo,1,66,0.7206338867545128,nan,1.0,0.0,1.0,0.0
ppo,1,67,0.7206855118274689,nan,1.0,0.0,1.0,0.0
ppo,1,68,0.7207151651382446,nan,1.0,0.0,1.0,0.0
ppo,1,69,0.7207487970590591,nan,1.0,0.0,1.0,0.0
ppo,1,70,0.7207726985216141,nan,1.0,0.0,1.0,0.0
ppo,1,71,0.7207724452018738,nan,1.0,0.0,1.0,0.0
ppo,1,72,0.7207905426621437,nan,1.0,0.0,1.0,0.0
ppo,1,73,0.7207940965890884,nan,1.0,0.0,1.0,0.0
ppo,1,74,0.7207790017127991,nan,1.0,0.0,1.0,0.0
ppo,1,75,0.7207864075899124,nan,1.0,0.0,1.0,0.0
ppo,1,76,0.7207702398300171,nan,1.0,0.0,1.0,0.0
ppo,1,77,0.720753088593483,nan,1.0,0.0,1.0,0.0
ppo,1,78,0.7207538262009621,nan,1.0,0.0,1.0,0.0
ppo,1,79,0.7207727655768394,nan,1.0,0.0,1.0,0.0
ppo,1,80,0.7207730412483215,nan,1.0,0.0,1.0,0.0
ppo,1,81,0.7207750231027603,nan,1.0,0.0,1.0,0.0
ppo,1,82,0.720804899930954,nan,1.0,0.0,1.0,0.0
ppo,1,83,0.7208127975463867,nan,1.0,0.0,1.0,0.0
ppo,1,84,0.7208070456981659,nan,1.0,0.0,1.0,0.0
ppo,1,85,0.7207971066236496,nan,1.0,0.0,1.0,0.0
ppo,1,86,0.7207957059144974,nan,1.0,0.0,1.0,0.0
ppo,1,87,0.7208017557859421,nan,1.0,0.0,1.0,0.0
ppo,1,88,0.7208079025149345,nan,1.0,0.0,1.0,0.0
ppo,1,89,0.7208230569958687,nan,1.0,0.0,1.0,0.0
ppo,1,90,0.7208203673362732,nan,1.0,0.0,1.0,0.0
ppo,1,91,0.7208348661661148,nan,1.0,0.0,1.0,0.0
ppo,1,92,0.7208490371704102,nan,1.0,0.0,1.0,0.0
ppo,1,93,0.7208688035607338,nan,1.0,0.0,1.0,0.0
ppo,1,94,0.7208846211433411,nan,1.0,0.0,1.0,0.0
ppo,1,95,0.720867395401001,nan,1.0,0.0,1.0,0.0
ppo,1,96,0.7208499163389206,nan,1.0,0.0,1.0,0.0
ppo,1,97,0.7208409160375595,nan,1.0,0.0,1.0,0.0
ppo,1,98,0.7208303660154343,nan,1.0,0.0,1.0,0.0
ppo,1,99,0.7208221703767776,nan,1.0,0.0,1.0,0.0
ppo,1,100,0.7208171039819717,nan,1.0,0.0,1.0,0.0
heppo,1,1,0.7189387083053589,0.7189385890960693,1.0,0.0,1.0,0.0
heppo,1,2,0.7189806699752808,0.7189469814300538,1.0,0.0,1.0,0.0
heppo,1,3,0.7190148234367371,0.7189605498313905,1.0,0.0,1.0,0.0
heppo,1,4,0.7190333604812622,0.7189751358032227,1.0,0.0,1.0,0.0
heppo,1,5,0.7190653681755066,0.7189931822776795,1.0,0.0,1.0,0.0
heppo,1,6,0.7190895676612854,0.7190124712753296,1.0,0.0,1.0,0.0
heppo,1,7,0.7190876603126526,0.7190275329246522,1.0,0.0,1.0,0.0
heppo,1,8,0.7190781831741333,0.7190376868164063,1.0,0.0,1.0,0.0
heppo,1,9,0.7190611958503723,0.7190423886231996,1.0,0.0,1.0,0.0
heppo,1,10,0.7190589904785156,0.7190457089942628,1.0,0.0,1.0,0.0
heppo,1,11,0.7190675735473633,0.7190500819048828,1.0,0.0,1.0,0.0
heppo,1,12,0.7190638184547424,0.7190528530567126,1.0,0.0,1.0,0.0
heppo,1,13,0.7190513014793396,0.719052542741238,0.0,1.0,2.6666666666666665,768.0
heppo,1,14,0.7190449833869934,0.719051054712247,0.0,1.0,2.6666666666666665,768.0
heppo,1,15,0.7190539240837097,0.7190516285865395,1.0,0.0,1.0,0.0
heppo,1,16,0.719057023525238,0.7190527075742792,1.0,0.0,1.0,0.0
heppo,1,17,0.7190596461296082,0.719054071443487,1.0,0.0,1.0,0.0
heppo,1,18,0.7190523743629456,0.7190537320273787,0.0,1.0,2.6666666666666665,768.0
heppo,1,19,0.7190476655960083,0.7190525425829625,0.0,1.0,2.6666666666666665,768.0
heppo,1,20,0.7190419435501099,0.7190504466182498,0.0,1.0,2.6666666666666665,768.0
heppo,1,21,0.7190198302268982,0.7190442994981215,0.0,1.0,2.6666666666666665,768.0
heppo,1,22,0.7189989686012268,0.7190352571606005,0.0,1.0,2.6666666666666665,768.0
heppo,1,23,0.7189912796020508,0.7190264616488906,0.0,1.0,2.6666666666666665,768.0
heppo,1,24,0.7189922332763672,0.7190196159743859,0.0,1.0,2.6666666666666665,768.0
heppo,1,25,0.7190058827400208,0.719016869327513,0.0,1.0,2.6666666666666665,768.0
heppo,1,26,0.7190195918083191,0.7190174138236742,1.0,0.0,1.0,0.0
heppo,1,27,0.7190619111061096,0.7190263132801613,1.0,0.0,1.0,0.0
heppo,1,28,0.7190783619880676,0.7190367349426715,1.0,0.0,1.0,0.0
heppo,1,29,0.719088613986969,0.7190471345933889,1.0,0.0,1.0,0.0
heppo,1,30,0.7190901637077332,0.7190557165743998,1.0,0.0,1.0,0.0
heppo,1,31,0.7191000580787659,0.719064584875273,1.0,0.0,1.0,0.0
heppo,1,32,0.7191187739372253,0.7190754107667345,1.0,0.0,1.0,0.0
heppo,1,33,0.7191373109817505,0.7190878146515955,1.0,0.0,1.0,0.0
heppo,1,34,0.7191340327262878,0.7190970582665339,1.0,0.0,1.0,0.0
heppo,1,35,0.7191219925880432,0.7191020451308358,1.0,0.0,1.0,0.0
heppo,1,36,0.7190997004508972,0.7191015523529901,0.0,1.0,2.6666666666666665,768.0
heppo,1,37,0.7190764546394348,0.7190965447312081,0.0,1.0,2.6666666666666665,768.0
heppo,1,38,0.7190704941749573,0.7190913465408868,0.0,1.0,2.6666666666666665,768.0
heppo,1,39,0.7190676331520081,0.719086627704969,0.0,1.0,2.6666666666666665,768.0
heppo,1,40,0.7190653681755066,0.7190823519572186,0.0,1.0,2.6666666666666665,768.0
heppo,1,41,0.7190558314323425,0.7190770240103854,0.0,1.0,2.6666666666666665,768.0
heppo,1,42,0.7190507054328918,0.7190717841367446,0.0,1.0,2.6666666666666665,768.0
heppo,1,43,0.7190455794334412,0.719066531275155,0.0,1.0,2.6666666666666665,768.0
heppo,1,44,0.7190316319465637,0.7190595514094367,0.0,1.0,2.6666666666666665,768.0
heppo,1,45,0.7190348505973816,0.7190546112470256,0.0,1.0,2.6666666666666665,768.0
heppo,1,46,0.7190361618995667,0.7190509332984628,0.0,1.0,2.6666666666666665,768.0
heppo,1,47,0.7190342545509338,0.7190476094698859,0.0,1.0,2.6666666666666665,768.0
heppo,1,48,0.7190335392951965,0.719044819276806,0.0,1.0,2.6666666666666665,768.0
heppo,1,49,0.7190142273902893,0.7190387008995027,0.0,1.0,2.6666666666666665,768.0
heppo,1,50,0.7189772725105286,0.7190264152217078,0.0,1.0,2.6666666666666665,768.0
heppo,1,51,0.7189496159553528,0.7190110792102947,0.0,1.0,2.6666666666666665,768.0
heppo,1,52,0.7189368605613708,0.71899623548051,0.0,1.0,2.6666666666666665,768.0
heppo,1,53,0.7189255356788635,0.7189820955201807,0.0,1.0,2.6666666666666665,768.0
heppo,1,54,0.7189311385154724,0.7189718921983101,0.0,1.0,2.6666666666666665,768.0
heppo,1,55,0.7189359068870544,0.718964695136059,0.0,1.0,2.6666666666666665,768.0
heppo,1,56,0.7189328074455261,0.7189583056770235,0.0,1.0,2.6666666666666665,768.0
heppo,1,57,0.7189150452613831,0.7189496535938954,0.0,1.0,2.6666666666666665,768.0
heppo,1,58,0.7188988327980042,0.7189395013556461,0.0,1.0,2.6666666666666665,768.0
heppo,1,59,0.7188853621482849,0.7189286735141739,0.0,1.0,2.6666666666666665,768.0
heppo,1,60,0.718870222568512,0.7189170071668994,0.0,1.0,2.6666666666666665,768.0
heppo,1,61,0.7188542485237122,0.718904455438262,0.0,1.0,2.6666666666666665,768.0
heppo,1,62,0.7188271880149841,0.7188890019536064,0.0,1.0,2.6666666666666665,768.0
heppo,1,63,0.7188149094581604,0.7188742072963751,0.0,1.0,2.6666666666666665,768.0
heppo,1,64,0.7188107371330261,0.7188615013427764,0.0,1.0,2.6666666666666665,768.0
heppo,1,65,0.7188122868537903,0.7188516584449791,0.0,1.0,2.6666666666666665,768.0
heppo,1,66,0.7188113331794739,0.718843605312807,0.0,1.0,2.6666666666666665,768.0
heppo,1,67,0.718826949596405,0.7188402503276687,0.0,1.0,2.6666666666666665,768.0
heppo,1,68,0.7188481092453003,0.7188417982693371,1.0,0.0,1.0,0.0
heppo,1,69,0.7188689112663269,0.7188471970268773,1.0,0.0,1.0,0.0
heppo,1,70,0.718905508518219,0.7188588831670035,1.0,0.0,1.0,0.0
heppo,1,71,0.7189543843269348,0.7188779953199187,1.0,0.0,1.0,0.0
heppo,1,72,0.7189806699752808,0.7188985064091331,1.0,0.0,1.0,0.0
heppo,1,73,0.7189814448356628,0.7189150702525812,1.0,0.0,1.0,0.0
heppo,1,74,0.7189820408821106,0.718928464378487,1.0,0.0,1.0,0.0
heppo,1,75,0.718957245349884,0.7189342205727663,1.0,0.0,1.0,0.0
heppo,1,76,0.7189417481422424,0.7189357380075905,1.0,0.0,1.0,0.0
heppo,1,77,0.7189188599586487,0.7189323862396599,0.0,1.0,2.6666666666666665,768.0
heppo,1,78,0.7189057469367981,0.7189270822209455,0.0,1.0,2.6666666666666665,768.0
heppo,1,79,0.7188952565193176,0.7189207409224778,0.0,1.0,2.6666666666666665,768.0
heppo,1,80,0.718887209892273,0.7189140108745788,0.0,1.0,2.6666666666666665,768.0
heppo,1,81,0.7188876271247864,0.7189087341246203,0.0,1.0,2.6666666666666665,768.0
heppo,1,82,0.718887984752655,0.7189045604083693,0.0,1.0,2.6666666666666665,768.0
heppo,1,83,0.7189017534255981,0.7189040228536729,0.0,1.0,2.6666666666666665,768.0
heppo,1,84,0.7189198732376099,0.7189072167723182,1.0,0.0,1.0,0.0
heppo,1,85,0.7189448475837708,0.7189147548555376,1.0,0.0,1.0,0.0
heppo,1,86,0.7189595103263855,0.7189236940287782,1.0,0.0,1.0,0.0
heppo,1,87,0.7189499735832214,0.7189289380187379,1.0,0.0,1.0,0.0
heppo,1,88,0.7189293503761292,0.7189290204902161,1.0,0.0,1.0,0.0
heppo,1,89,0.7189229130744934,0.7189278228489295,0.0,1.0,2.6666666666666665,768.0
heppo,1,90,0.7189264297485352,0.7189275442288506,0.0,1.0,2.6666666666666665,768.0
heppo,1,91,0.7189309000968933,0.7189282034815302,1.0,0.0,1.0,0.0
heppo,1,92,0.7189438939094543,0.718931341567115,1.0,0.0,1.0,0.0
heppo,1,93,0.7189673185348511,0.7189385131188043,1.0,0.0,1.0,0.0
heppo,1,94,0.7190106511116028,0.718952940717364,1.0,0.0,1.0,0.0
heppo,1,95,0.7190531492233276,0.7189729585766989,1.0,0.0,1.0,0.0
heppo,1,96,0.7191057801246643,0.7189995348072209,1.0,0.0,1.0,0.0
heppo,1,97,0.7191346287727356,0.7190265774421817,1.0,0.0,1.0,0.0
heppo,1,98,0.7191651463508606,0.7190543150657753,1.0,0.0,1.0,0.0
heppo,1,99,0.7191819548606873,0.7190798430247577,1.0,0.0,1.0,0.0
heppo,1,100,0.7191937565803528,0.7191026257358767,1.0,0.0,1.0,0.0
