algo,seed,update,episode,train_reward,train_objective,train_feasible_rate,train_min_sinr_db,actor_loss,critic_loss,entropy,alpha_entropy,approx_kl,clip_fraction,grad_norm,update_time_sec
ppo,1,1,128,-13.091876704027484,1237.7462140209086,0.0,-15.293545199911772,-0.05189017097776135,51.90742874145508,0.718884805838267,0.001,0.03460422406593958,0.3828125,27.993757406870525,4.238438694970682
ppo,1,2,256,-13.596237594708477,1270.8574730346973,0.0,-15.726995846991333,-0.0421998652163893,49.66191101074219,0.7187998791535696,0.001,0.011934315164883932,0.20930989583333334,28.87857961654663,3.615562752005644
ppo,1,3,384,-12.606258273352886,1267.6409895092497,0.0,-15.427026992841478,-0.041427880680809416,41.25944995880127,0.7186946074167887,0.001,0.014206352333227793,0.21712239583333334,29.601799329121906,3.61663776403293
ppo,1,4,512,-13.48992341688847,1274.458601829902,0.0,-15.562352547679625,-0.03741176783417662,40.14287122090658,0.7185897678136826,0.001,0.022714247306187946,0.21549479166666666,32.35853052139282,3.6746030800277367
ppo,1,5,640,-13.824095815366976,1356.0773559308243,0.0,-16.603204068435105,-0.03357239874700705,41.186245600382485,0.7184579223394394,0.001,0.01799607276916504,0.24479166666666666,37.03606001536051,3.714088171022013
ppo,1,6,768,-13.02541208795548,1281.7523228900088,0.0,-15.78026660993738,-0.035331888046736516,32.61838944753011,0.7183125168085098,0.001,0.02022053798039754,0.271484375,35.660390535990395,3.613967181998305
ppo,1,7,896,-13.202262720808733,1269.0708523276908,0.0,-15.825010534428355,-0.04053004532276342,30.272143363952637,0.7181000312169393,0.001,0.037122733891010284,0.337890625,35.916086196899414,3.5227207709103823
ppo,1,8,1024,-13.269822783760354,1366.7311894474758,0.0,-16.795104013773813,-0.030895759041110676,27.43453009923299,0.717807744940122,0.001,0.04544406135876974,0.3470052083333333,36.43783187866211,3.5946339179063216
ppo,1,9,1152,-13.033695449327148,1306.0137465112948,0.0,-15.943617592938141,-0.031782147474586964,22.856268405914307,0.7174457361300787,0.001,0.05679945399363836,0.427734375,33.056533336639404,3.647780975094065
ppo,1,10,1280,-13.309269760207112,1274.6977021608163,0.0,-16.06845167719056,-0.029007197823375463,21.70809523264567,0.7170283148686091,0.001,0.07538904994726181,0.45703125,31.58997090657552,3.6856153110275045
ppo,1,11,1408,-12.957181771574117,1320.290627118302,0.0,-16.3720750301512,-0.01667317794635892,20.11090326309204,0.7166254371404648,0.001,0.0836194505294164,0.4934895833333333,27.641600290934246,3.698582495911978
ppo,1,12,1536,-13.005295458764028,1308.5492976368473,0.0,-16.370032928870813,-0.020225309301167727,17.60013786951701,0.716420109073321,0.001,0.09219461182753245,0.482421875,25.750785032908123,3.7035411749966443
ppo,1,13,1664,-12.573636476109368,1310.3272515001431,0.0,-15.994617060067242,-0.006422823993489146,15.028195142745972,0.7160660549998283,0.001,0.06916938349604607,0.45556640625,21.93411135673523,3.6324373530223966
ppo,1,14,1792,-13.02572942408352,1304.785991558355,0.0,-15.698417180459522,0.003924711490981281,15.719149470329285,0.7154942899942398,0.001,0.08239203691482544,0.4931640625,21.32714319229126,3.5036269440315664
ppo,1,15,1920,-12.937087367554122,1332.3669092873838,0.0,-16.45736176039136,-0.0032913796603679657,15.865143775939941,0.7147081047296524,0.001,0.06110413745045662,0.45263671875,20.445818662643433,3.70543458906468
ppo,1,16,2048,-13.382825478082875,1288.3993514674694,0.0,-15.853799190978325,0.009868107561487705,16.427100777626038,0.7138545140624046,0.001,0.07363849133253098,0.43798828125,21.972451210021973,3.613238023011945
ppo,1,17,2176,-13.46710205664006,1282.339519333648,0.0,-15.581093944360216,-0.005137242143973708,15.693169355392456,0.713122233748436,0.001,0.05693812295794487,0.44921875,21.064706563949585,3.6582407319219783
ppo,1,18,2304,-12.758375245370527,1314.274097509684,0.0,-16.199059272226084,0.004586748778820038,14.665606379508972,0.7129449024796486,0.001,0.05893148109316826,0.4599609375,18.75423777103424,3.512859688955359
ppo,1,19,2432,-13.160527868195441,1297.8056628290503,0.0,-15.880465973533635,-0.0014813593588769436,15.318620920181274,0.7123719975352287,0.001,0.0680672861635685,0.45458984375,18.754520297050476,3.5389005419565365
ppo,1,20,2560,-12.338255807391217,1258.3663751166362,0.0,-15.633999109540579,0.0038895844481885433,14.344760060310364,0.7119392454624176,0.001,0.0655750036239624,0.45166015625,18.00652027130127,3.618480207049288
ppo,1,21,2688,-13.36436975103129,1326.7723036602465,0.0,-16.570304947839983,0.0012235785834491253,16.07458186149597,0.7113268747925758,0.001,0.07527764141559601,0.443359375,20.9777911901474,3.6301630040397868
ppo,1,22,2816,-12.620870562294074,1244.840282243037,0.0,-15.142298930929933,0.009307411732152104,15.15981137752533,0.7109057679772377,0.001,0.059375595301389694,0.45361328125,19.110320925712585,3.4982320080744103
ppo,1,23,2944,-13.104491748562786,1264.0809510490972,0.0,-15.438184425789292,6.091443356126547e-05,14.984207034111023,0.7105540335178375,0.001,0.07160946354269981,0.44140625,18.599907994270325,3.5840361319715157
ppo,1,24,3072,-12.106938863588184,1292.471540931583,0.0,-15.942052157469405,-0.005174769243846337,15.38159449895223,0.7102025796969732,0.001,0.09542207171519597,0.5400390625,17.080369234085083,3.6511211190372705
ppo,1,25,3200,-13.176849050438971,1301.8848222889653,0.0,-16.222271856562493,-0.014201405458152294,15.896666685740152,0.709670881430308,0.001,0.09942145645618439,0.5201822916666666,17.504329999287922,3.6383447020780295
ppo,1,26,3328,-13.492669054441286,1303.3292167022034,0.0,-15.944942861625456,-0.0064466476906090975,17.106794595718384,0.7093926519155502,0.001,0.054547108709812164,0.40234375,18.723508715629578,3.4593960560159758
ppo,1,27,3456,-12.438758876330946,1278.7684076639293,0.0,-15.829973992304783,-0.004337509162724018,14.44219434261322,0.7090638726949692,0.001,0.05181250348687172,0.40673828125,18.60867190361023,3.6729211079655215
ppo,1,28,3584,-12.79128935224941,1243.7181940014102,0.0,-14.997171561846397,-0.005459190579131246,14.477420091629028,0.7078782543540001,0.001,0.05495310574769974,0.40087890625,18.123297691345215,3.6019283779896796
ppo,1,29,3712,-13.174835266618146,1226.5667984304155,0.0,-15.21189772959844,0.000714654684998095,16.406329035758972,0.7068877145648003,0.001,0.059283412992954254,0.408203125,17.926923751831055,3.7242692700820044
ppo,1,30,3840,-12.931097823265185,1308.0471804315735,0.0,-15.903270339093769,-0.000867324648424983,16.278039932250977,0.7066492587327957,0.001,0.05373183637857437,0.41748046875,17.851258397102356,3.523755497066304
ppo,1,31,3968,-12.856224959507598,1310.1372680895486,0.0,-16.139744761658562,-0.014844952694450816,17.088346004486084,0.7064054906368256,0.001,0.09108294049898784,0.5110677083333334,16.142534732818604,3.6341938039986417
ppo,1,32,4096,-12.4445906117246,1272.3895838344754,0.0,-15.297510766511467,-0.019485990439231198,13.446735064188639,0.7055249561866125,0.001,0.08833527565002441,0.5068359375,15.940000693003336,3.693156032008119
ppo,1,33,4224,-13.319690088161062,1267.3009425748314,0.0,-15.451504634466621,-0.022199487080797553,16.18651056289673,0.7052675038576126,0.001,0.07602174083391826,0.4990234375,16.397641897201538,3.5999359850538895
ppo,1,34,4352,-12.277635331628876,1288.6223343693068,0.0,-15.540072695832254,-0.011967311923702558,14.763218959172567,0.7050053874651591,0.001,0.06376732389132182,0.4563802083333333,17.016167004903156,3.4367010729620233
ppo,1,35,4480,-12.373444599040777,1291.5282292429033,0.0,-16.084153523593393,-0.008150361943989992,15.366588354110718,0.7044587731361389,0.001,0.05077983811497688,0.3828125,16.908828854560852,3.6404020689660683
ppo,1,36,4608,-12.950866859641398,1306.027268416319,0.0,-16.096164521944985,-0.010163710452616215,15.858270049095154,0.7035710215568542,0.001,0.055723886936903,0.42138671875,16.915045976638794,3.6455432920483872
ppo,1,37,4736,-13.851917178716466,1362.7973060050685,0.0,-16.77610663891748,-0.006559019908308983,17.713868021965027,0.7028290033340454,0.001,0.05226961150765419,0.384765625,19.384205102920532,3.7504731990629807
ppo,1,38,4864,-12.487791540913786,1286.2108467429284,0.0,-15.806650528980892,-0.021712886169552803,15.362776517868042,0.7024268160263697,0.001,0.0775589719414711,0.5013020833333334,16.020825068155926,3.4359565409831703
ppo,1,39,4992,-13.034255085155953,1286.6701008775058,0.0,-16.060746418421893,-0.013942223197470108,16.141368945439655,0.7020310362180074,0.001,0.06960232059160869,0.4547526041666667,16.960419098536175,3.584375114995055
ppo,1,40,5120,-12.867888931656974,1257.7612739754022,0.0,-15.46600033926009,-0.017167856451123953,15.760205586751303,0.7012872397899628,0.001,0.08731009314457576,0.4752604166666667,16.430387179056805,3.658266907092184
ppo,1,41,5248,-12.447965227454636,1295.9408552610603,0.0,-15.990688595277797,-0.020268671680241823,14.024206479390463,0.7012892464796702,0.001,0.08220460017522176,0.4820963541666667,16.2532962958018,3.640779813984409
ppo,1,42,5376,-12.559990207987045,1309.0239316339316,0.0,-15.88368264921489,-0.017799255282928545,15.540992657343546,0.7009350657463074,0.001,0.05864408860603968,0.4547526041666667,16.627509752909344,3.4372669350123033
ppo,1,43,5504,-12.269845954080916,1196.5556644419098,0.0,-14.685652687375091,-0.017486662603914738,14.768892923990885,0.7004141559203466,0.001,0.05394182354211807,0.4342447916666667,16.946337938308716,3.699084712076001
ppo,1,44,5632,-12.755376455244306,1329.7964234780666,0.0,-15.83882026253111,-0.021621012516940635,16.236621618270874,0.7012184411287308,0.001,0.07525847852230072,0.4661458333333333,16.7531521320343,3.7204750740202144
ppo,1,45,5760,-12.723607903421563,1235.2634897303467,0.0,-15.372018270784622,-0.01951960559623937,16.105953534444172,0.7006181081136068,0.001,0.05604021002848943,0.4332682291666667,16.435621738433838,3.6940099999774247
ppo,1,46,5888,-12.885758403363432,1297.400252273431,0.0,-15.917119345681304,-0.024799507576972246,16.705885966618855,0.6999846349159876,0.001,0.07014582554499309,0.4619140625,16.056729396184284,3.432130728964694
ppo,1,47,6016,-12.922906265069859,1292.9389192659487,0.0,-15.948729608192188,-0.02320128430922826,14.855438629786173,0.7000928968191147,0.001,0.07097798089186351,0.4345703125,16.824864784876507,3.6102639599703252
ppo,1,48,6144,-13.312312164446052,1300.0243729838985,0.0,-16.14184296473395,-0.03219843717912833,17.083975474039715,0.6989777783552805,0.001,0.058974159260590873,0.4710286458333333,16.18254057566325,3.684196599991992
ppo,1,49,6272,-13.013250251237697,1353.6589003388872,0.0,-16.812201261750445,-0.01752582852107783,16.849908510843914,0.6989297370115916,0.001,0.0633394718170166,0.4456380208333333,16.386080662409466,3.64317207201384
ppo,1,50,6400,-12.64719834417353,1217.110332366172,0.0,-15.105250497211681,-0.021591191180050373,15.894290526707968,0.6984183539946874,0.001,0.06732961783806483,0.4580078125,16.76486150423686,3.485963225015439
ppo,1,51,6528,-13.126856096053505,1261.211055860852,0.0,-15.802076959008538,-0.020122647983953357,15.673574527104696,0.6988887389500936,0.001,0.06440916657447815,0.4313151041666667,16.67936333020528,3.702119573019445
ppo,1,52,6656,-12.225104175661334,1269.0055366678391,0.0,-15.548962920735924,-0.02093571734925111,14.457823355992636,0.6987199634313583,0.001,0.055644504725933075,0.4147135416666667,16.942084391911823,3.6475240719737485
ppo,1,53,6784,-11.838969263148295,1263.1167875525537,0.0,-15.301313221896446,-0.026797771453857422,14.265108426411947,0.6985990752776464,0.001,0.05666357030471166,0.4270833333333333,15.706983884175619,3.6639900350710377
ppo,1,54,6912,-12.860289342043306,1264.7477764062928,0.0,-15.505451443075518,-0.02907222944001357,15.41103482246399,0.6977660904328028,0.001,0.05977542698383331,0.4322916666666667,16.8683983484904,3.501361411996186
ppo,1,55,7040,-12.546662837471736,1291.2717800671635,0.0,-15.772516177265647,-0.021110725744316976,15.112071514129639,0.6970228105783463,0.001,0.05279698967933655,0.4052734375,16.760762373606365,3.6638642139732838
ppo,1,56,7168,-13.081224953680753,1282.049372939141,0.0,-15.945804764803988,-0.028930696891620755,15.680904785792032,0.6965730090936025,0.001,0.04159710307916006,0.4248046875,16.911747296651203,3.630569161963649
ppo,1,57,7296,-12.639792614965355,1212.2908222558726,0.0,-15.195221265655292,-0.027806882048025727,16.22505243619283,0.6966764777898788,0.001,0.06237430373827616,0.4098307291666667,17.358015378316242,3.5841545530129224
ppo,1,58,7424,-12.865162434833746,1286.1934841553223,0.0,-15.687841995071178,-0.024433971693118412,14.953252871831259,0.6975437253713608,0.001,0.041032652060190834,0.3971354166666667,17.600796461105347,3.526578611927107
ppo,1,59,7552,-13.147775080121042,1281.7098842953314,0.0,-15.950512991488564,-0.024217995271707576,16.205317338307697,0.6964708516995112,0.001,0.05602966248989105,0.4046223958333333,22.675693035125732,3.7123533920384943
ppo,1,60,7680,-12.017071128063787,1320.8602424107185,0.0,-16.353751956470987,-0.027944900173073012,14.192018111546835,0.6964476605256399,0.001,0.047435641288757324,0.3587239583333333,21.82563066482544,3.7571465980727226
ppo,1,61,7808,-11.858750620517442,1203.12460221731,0.0,-14.899703894238066,-0.021963864875336487,13.104963302612305,0.696721668044726,0.001,0.05220100780328115,0.3938802083333333,24.591392278671265,3.620818941970356
ppo,1,62,7936,-13.075454893711294,1180.184691151443,0.0,-14.659409494529449,-0.019721810317908723,14.582033077875773,0.6947588870922724,0.001,0.05395327011744181,0.4000651041666667,21.495338439941406,3.546157112927176
ppo,1,63,8064,-13.118697472985003,1298.8239626752093,0.0,-16.298378041871253,-0.02345917730902632,15.243931849797567,0.6945373862981796,0.001,0.04613600671291351,0.373046875,21.777039527893066,3.7114888039650396
ppo,1,64,8192,-12.034744118889295,1203.438156137364,0.0,-15.034114925097882,-0.01921281482403477,13.026278893152872,0.6952326695124308,0.001,0.05369905630747477,0.3889973958333333,21.876357714335125,3.647251724032685
ppo,1,65,8320,-12.019066070245252,1283.2504695321707,0.0,-15.692523747684934,-0.01620677470540007,11.88075852394104,0.6949062993129095,0.001,0.05782371759414673,0.3522135416666667,26.44146704673767,3.69072569697164
ppo,1,66,8448,-12.341312923820686,1235.505636236329,0.0,-15.053582462719419,-0.01545346830971539,12.197845538457235,0.6944005986054739,0.001,0.04292902102073034,0.3157552083333333,28.708312670389812,3.5358167430385947
ppo,1,67,8576,-12.198139150907693,1249.5352408613007,0.0,-15.290924653396504,-0.024185591687758762,11.54899231592814,0.6937895665566126,0.001,0.03769188870986303,0.3284505208333333,24.060118754704792,3.694079765933566
ppo,1,68,8704,-12.453735340736042,1255.3881483382777,0.0,-15.551285289619432,-0.01573854226929446,12.404906670252482,0.6955090165138245,0.001,0.05242305745681127,0.345703125,25.497622569402058,3.653486650902778
ppo,1,69,8832,-12.625420064842753,1266.285140792063,0.0,-15.570234767430945,-0.02101106693347295,10.803786993026733,0.6940118968486786,0.001,0.03778071949879328,0.3346354166666667,29.098127047220867,3.6248495110776275
ppo,1,70,8960,-12.15922780269964,1234.2416683917074,0.0,-15.01708681243821,-0.015533402872582277,9.974846680959066,0.6942076732714971,0.001,0.027540509899457295,0.2936197916666667,40.857677141825356,3.4877978099975735
ppo,1,71,9088,-12.666094608987652,1271.6321503118988,0.0,-15.551207167349903,-0.01191135480379065,10.509313503901163,0.693968599041303,0.001,0.0623290960987409,0.3024088541666667,39.265241622924805,3.6598559429403394
ppo,1,72,9216,-11.80354423754614,1240.4340168636124,0.0,-15.386831714810153,-0.021187956134478252,11.07096234957377,0.6942737400531769,0.001,0.0381802370150884,0.3564453125,29.581525802612305,3.681783970911056
ppo,1,73,9344,-12.795009432512394,1265.07492458954,0.0,-15.412184469166364,-0.016422997694462538,10.528936783472696,0.6932412485281626,0.001,0.04196389019489288,0.2939453125,40.27918942769369,3.6185156949795783
ppo,1,74,9472,-12.477947904132119,1228.1396591971377,0.0,-15.217825330148516,-0.02493351325392723,11.046371301015219,0.6925531427065531,0.001,0.04284577568372091,0.3121744791666667,21.878466685612995,3.6430088949855417
ppo,1,75,9600,-13.393731714948832,1319.4556495416855,0.0,-16.604276241889387,-0.016499719737718504,11.626583337783813,0.6925963560740153,0.001,0.03854201982418696,0.3264973958333333,29.790377616882324,3.6831851040478796
